,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Actuals,Proba_deepsynergy_preuer
16452,MK-1775,BMS-754807,DB11740,DB15399,ACH-000991,Colon,0.0,0.5020806789398193
16453,MK-1775,BMS-754807,DB11740,DB15399,ACH-000007,Colon,0.0,0.574806809425354
16454,MK-1775,BMS-754807,DB11740,DB15399,ACH-000249,Colon,0.0,0.6819695234298706
16455,MK-1775,BMS-754807,DB11740,DB15399,ACH-000986,Colon,0.0,0.6469224691390991
16456,MK-1775,BMS-754807,DB11740,DB15399,ACH-000680,Colon,0.0,0.541772186756134
16457,MK-1775,BMS-754807,DB11740,DB15399,ACH-001345,Colon,0.0,0.2796667218208313
16458,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000491,Colon,0.0,0.1258335560560226
16459,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000998,Colon,0.0,0.3573756814002991
16460,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000935,Colon,0.0,0.4575007855892181
16461,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000963,Colon,0.0,0.3393124938011169
16462,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000381,Colon,0.0,0.5348480939865112
16463,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000955,Colon,0.0,0.3528747856616974
16464,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000651,Colon,0.0,0.203963354229927
16465,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000969,Colon,0.0,0.1480836272239685
16466,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000999,Colon,0.0,0.0888890475034713
16467,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000400,Colon,0.0,0.4484928846359253
16468,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000489,Colon,0.0,0.6203204989433289
16469,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000470,Colon,0.0,0.2065245956182479
16470,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000421,Colon,0.0,0.6301230788230896
16471,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000252,Colon,0.0,0.4734894335269928
16472,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000360,Colon,0.0,0.3973990082740783
16473,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000970,Colon,0.0,0.1292552947998047
16474,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000403,Colon,0.0,0.1406097114086151
16475,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000565,Colon,0.0,0.5138978362083435
16476,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000943,Colon,0.0,0.3970783352851867
16477,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000501,Colon,0.0,0.3184391558170318
16478,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000350,Colon,0.0,0.4751034080982208
16479,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000997,Colon,0.0,0.1108747273683548
16480,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000950,Colon,0.0,0.6078746318817139
16481,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000971,Colon,0.0,0.1341896951198578
16482,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000957,Colon,0.0,0.3028018772602081
16483,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000722,Colon,0.0,0.5708730816841125
16484,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000009,Colon,0.0,0.4787749350070953
16485,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000989,Colon,0.0,0.1154740825295448
16486,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000985,Colon,0.0,0.1824775338172912
16487,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000236,Colon,0.0,0.2663745582103729
16488,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000552,Colon,0.0,0.2769857943058014
16489,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000958,Colon,0.0,0.6951515674591064
16490,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000991,Colon,0.0,0.3265807926654815
16491,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000007,Colon,0.0,0.3123273551464081
16492,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000249,Colon,0.0,0.4991753101348877
16493,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000986,Colon,0.0,0.4225105941295624
16494,Camptothecin,BMS-754807,DB04690,DB15399,ACH-000680,Colon,0.0,0.2708760499954223
16495,Camptothecin,BMS-754807,DB04690,DB15399,ACH-001345,Colon,0.0,0.1340292245149612
16496,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000196,Breast,1.0,0.7101662158966064
16497,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000857,Breast,1.0,0.7747774720191956
16498,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000258,Breast,1.0,0.7460273504257202
16499,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000019,Breast,0.0,0.595332682132721
16500,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000352,Breast,1.0,0.5107184648513794
16501,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000927,Breast,0.0,0.5374623537063599
16502,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000148,Breast,0.0,0.6049666404724121
16503,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000643,Breast,1.0,0.7789666652679443
16504,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000859,Breast,1.0,0.7181101441383362
16505,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000117,Breast,0.0,0.575859785079956
16506,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000876,Breast,0.0,0.3906468451023102
16507,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000856,Breast,1.0,0.5527408719062805
16508,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000147,Breast,0.0,0.6234145164489746
16509,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000223,Breast,1.0,0.6888706684112549
16510,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000554,Breast,1.0,0.53876793384552
16511,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000849,Breast,0.0,0.6637075543403625
16512,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000621,Breast,1.0,0.8413010835647583
16513,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000910,Breast,0.0,0.6545414328575134
16514,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000668,Breast,0.0,0.6843283772468567
16515,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000934,Breast,0.0,0.4667276442050934
16516,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000759,Breast,1.0,0.4649405479431152
16517,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000902,Breast,0.0,0.5690959095954895
16518,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000699,Breast,0.0,0.8190913200378418
16519,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000783,Breast,0.0,0.6178150773048401
16520,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000374,Breast,0.0,0.7188655138015747
16521,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000624,Breast,0.0,0.7822301387786865
16522,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000818,Breast,0.0,0.4867205321788788
16523,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000573,Breast,0.0,0.7820813059806824
16524,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000711,Breast,0.0,0.5404216647148132
16525,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000768,Breast,1.0,0.7587555646896362
16526,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000277,Breast,0.0,0.4013760685920715
16527,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000111,Breast,0.0,0.6934317350387573
16528,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000349,Breast,0.0,0.4077865183353424
16529,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000828,Breast,0.0,0.4349300861358642
16530,Navitoclax,Docetaxel,DB12340,DB01248,ACH-001819,Breast,1.0,0.6122844219207764
16531,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000755,Breast,0.0,0.5615596771240234
16532,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000288,Breast,0.0,0.716459333896637
16533,Navitoclax,Docetaxel,DB12340,DB01248,ACH-001820,Breast,0.0,0.4898337125778198
16534,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000212,Breast,1.0,0.597512423992157
16535,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000276,Breast,1.0,0.8295923471450806
16536,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000691,Breast,0.0,0.7703049778938293
16537,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000248,Breast,0.0,0.7152260541915894
16538,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000536,Breast,1.0,0.8000836968421936
16539,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000930,Breast,0.0,0.6966041326522827
16540,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000568,Breast,1.0,0.3108620345592499
16541,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000725,Breast,0.0,0.6263366341590881
16542,Navitoclax,Docetaxel,DB12340,DB01248,ACH-000330,Breast,1.0,0.3780907094478607
16543,Trametinib,Docetaxel,DB08911,DB01248,ACH-000196,Breast,0.0,0.4240018129348755
16544,Trametinib,Docetaxel,DB08911,DB01248,ACH-000857,Breast,0.0,0.4925501644611358
16545,Trametinib,Docetaxel,DB08911,DB01248,ACH-000258,Breast,0.0,0.450940877199173
16546,Trametinib,Docetaxel,DB08911,DB01248,ACH-000019,Breast,0.0,0.3174616992473602
16547,Trametinib,Docetaxel,DB08911,DB01248,ACH-000352,Breast,0.0,0.3593306839466095
16548,Trametinib,Docetaxel,DB08911,DB01248,ACH-000927,Breast,0.0,0.2927864491939544
16549,Trametinib,Docetaxel,DB08911,DB01248,ACH-000148,Breast,0.0,0.2291187196969986
16550,Trametinib,Docetaxel,DB08911,DB01248,ACH-000643,Breast,0.0,0.4253734648227691
16551,Trametinib,Docetaxel,DB08911,DB01248,ACH-000859,Breast,0.0,0.4254233837127685
16552,Trametinib,Docetaxel,DB08911,DB01248,ACH-000117,Breast,0.0,0.3521748483181
16553,Trametinib,Docetaxel,DB08911,DB01248,ACH-000876,Breast,0.0,0.2146813869476318
16554,Trametinib,Docetaxel,DB08911,DB01248,ACH-000856,Breast,0.0,0.3114372789859772
16555,Trametinib,Docetaxel,DB08911,DB01248,ACH-000147,Breast,0.0,0.3441707193851471
16556,Trametinib,Docetaxel,DB08911,DB01248,ACH-000223,Breast,0.0,0.3305560648441314
16557,Trametinib,Docetaxel,DB08911,DB01248,ACH-000554,Breast,0.0,0.3697079420089721
16558,Trametinib,Docetaxel,DB08911,DB01248,ACH-000849,Breast,0.0,0.3436855971813202
16559,Trametinib,Docetaxel,DB08911,DB01248,ACH-000621,Breast,0.0,0.4959839880466461
16560,Trametinib,Docetaxel,DB08911,DB01248,ACH-000910,Breast,0.0,0.4167269170284271
16561,Trametinib,Docetaxel,DB08911,DB01248,ACH-000668,Breast,0.0,0.3888011574745178
16562,Trametinib,Docetaxel,DB08911,DB01248,ACH-000934,Breast,0.0,0.3015331029891968
16563,Trametinib,Docetaxel,DB08911,DB01248,ACH-000759,Breast,0.0,0.367142379283905
16564,Trametinib,Docetaxel,DB08911,DB01248,ACH-000902,Breast,0.0,0.4402073919773102
16565,Trametinib,Docetaxel,DB08911,DB01248,ACH-000699,Breast,0.0,0.4564233720302582
16566,Trametinib,Docetaxel,DB08911,DB01248,ACH-000783,Breast,0.0,0.3284440040588379
16567,Trametinib,Docetaxel,DB08911,DB01248,ACH-000374,Breast,0.0,0.3794271051883697
16568,Trametinib,Docetaxel,DB08911,DB01248,ACH-000624,Breast,0.0,0.4161814451217651
16569,Trametinib,Docetaxel,DB08911,DB01248,ACH-000818,Breast,0.0,0.3594259619712829
16570,Trametinib,Docetaxel,DB08911,DB01248,ACH-000573,Breast,0.0,0.4334671199321747
16571,Trametinib,Docetaxel,DB08911,DB01248,ACH-000711,Breast,0.0,0.3566528856754303
16572,Trametinib,Docetaxel,DB08911,DB01248,ACH-000768,Breast,0.0,0.359701544046402
16573,Trametinib,Docetaxel,DB08911,DB01248,ACH-000277,Breast,0.0,0.3070211112499237
16574,Trametinib,Docetaxel,DB08911,DB01248,ACH-000111,Breast,0.0,0.4236950278282165
16575,Trametinib,Docetaxel,DB08911,DB01248,ACH-000349,Breast,0.0,0.3639963269233703
16576,Trametinib,Docetaxel,DB08911,DB01248,ACH-000828,Breast,0.0,0.3035178482532501
16577,Trametinib,Docetaxel,DB08911,DB01248,ACH-001819,Breast,0.0,0.4113166928291321
16578,Trametinib,Docetaxel,DB08911,DB01248,ACH-000755,Breast,0.0,0.378553181886673
16579,Trametinib,Docetaxel,DB08911,DB01248,ACH-000288,Breast,0.0,0.301140695810318
16580,Trametinib,Docetaxel,DB08911,DB01248,ACH-001820,Breast,0.0,0.4143063426017761
16581,Trametinib,Docetaxel,DB08911,DB01248,ACH-000212,Breast,0.0,0.3174388408660888
16582,Trametinib,Docetaxel,DB08911,DB01248,ACH-000276,Breast,0.0,0.4808166325092315
16583,Trametinib,Docetaxel,DB08911,DB01248,ACH-000691,Breast,0.0,0.482113778591156
16584,Trametinib,Docetaxel,DB08911,DB01248,ACH-000248,Breast,0.0,0.3623069524765014
16585,Trametinib,Docetaxel,DB08911,DB01248,ACH-000536,Breast,0.0,0.5288680195808411
16586,Trametinib,Docetaxel,DB08911,DB01248,ACH-000930,Breast,0.0,0.4299658536911011
16587,Trametinib,Docetaxel,DB08911,DB01248,ACH-000568,Breast,0.0,0.3147803246974945
16588,Trametinib,Docetaxel,DB08911,DB01248,ACH-000725,Breast,0.0,0.3881778120994568
16589,Trametinib,Docetaxel,DB08911,DB01248,ACH-000330,Breast,0.0,0.2090312540531158
16590,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000196,Breast,0.0,0.5384147763252258
16591,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000857,Breast,0.0,0.6135066151618958
16592,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000258,Breast,0.0,0.5820479393005371
16593,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000019,Breast,0.0,0.4066086113452911
16594,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000352,Breast,0.0,0.4034454524517059
16595,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000927,Breast,0.0,0.3885267078876495
16596,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000148,Breast,0.0,0.3952791690826416
16597,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000643,Breast,0.0,0.57882159948349
16598,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000859,Breast,0.0,0.5203747153282166
16599,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000117,Breast,0.0,0.4195290803909302
16600,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000876,Breast,0.0,0.2791117131710052
16601,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000856,Breast,0.0,0.4068576097488403
16602,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000147,Breast,0.0,0.4620245397090912
16603,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000223,Breast,0.0,0.4615664184093475
16604,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000554,Breast,0.0,0.4362447559833526
16605,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000849,Breast,0.0,0.4540693461894989
16606,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000621,Breast,0.0,0.6640487909317017
16607,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000910,Breast,0.0,0.5187528133392334
16608,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000668,Breast,0.0,0.490237683057785
16609,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000934,Breast,0.0,0.3776492476463318
16610,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000759,Breast,0.0,0.379015177488327
16611,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000902,Breast,0.0,0.4982291162014007
16612,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000699,Breast,0.0,0.6384047865867615
16613,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000783,Breast,0.0,0.4380751550197601
16614,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000374,Breast,0.0,0.4961023330688476
16615,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000624,Breast,0.0,0.5818721055984497
16616,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000818,Breast,0.0,0.3880060315132141
16617,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000573,Breast,0.0,0.6065710186958313
16618,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000711,Breast,0.0,0.4469275772571563
16619,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000768,Breast,0.0,0.5159528851509094
16620,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000277,Breast,0.0,0.2943199276924133
16621,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000111,Breast,0.0,0.4923296570777893
16622,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000349,Breast,0.0,0.3178173899650574
16623,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000828,Breast,0.0,0.3432461321353912
16624,Linsitinib,Docetaxel,DB06075,DB01248,ACH-001819,Breast,0.0,0.5239523649215698
16625,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000755,Breast,0.0,0.4436747431755066
16626,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000288,Breast,0.0,0.4788078367710113
16627,Linsitinib,Docetaxel,DB06075,DB01248,ACH-001820,Breast,0.0,0.4223261177539825
16628,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000212,Breast,0.0,0.4422879219055176
16629,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000276,Breast,0.0,0.6535078883171082
16630,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000691,Breast,0.0,0.5778138041496277
16631,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000248,Breast,0.0,0.5086911916732788
16632,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000536,Breast,0.0,0.6365546584129333
16633,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000930,Breast,0.0,0.5250320434570312
16634,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000568,Breast,0.0,0.2649821639060974
16635,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000725,Breast,0.0,0.4700846672058105
16636,Linsitinib,Docetaxel,DB06075,DB01248,ACH-000330,Breast,0.0,0.2666695713996887
16637,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000196,Breast,0.0,0.393827885389328
16638,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000857,Breast,0.0,0.4170255661010742
16639,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000258,Breast,0.0,0.3991132080554962
16640,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000019,Breast,0.0,0.2677032053470611
16641,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000352,Breast,0.0,0.3058233857154846
16642,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000927,Breast,0.0,0.2108335942029953
16643,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000148,Breast,0.0,0.1485977470874786
16644,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000643,Breast,0.0,0.3371444642543793
16645,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000859,Breast,0.0,0.3726582825183868
16646,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000117,Breast,0.0,0.295679360628128
16647,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000876,Breast,0.0,0.1886331588029861
16648,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000856,Breast,0.0,0.2844904065132141
16649,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000147,Breast,0.0,0.2694663405418396
16650,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000223,Breast,0.0,0.3081536591053009
16651,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000554,Breast,0.0,0.2559529840946197
16652,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000849,Breast,0.0,0.331886887550354
16653,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000621,Breast,0.0,0.4411435723304748
16654,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000910,Breast,0.0,0.3607175946235657
16655,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000668,Breast,0.0,0.3494068682193756
16656,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000934,Breast,0.0,0.2278471887111663
16657,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000759,Breast,0.0,0.2609776556491852
16658,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000902,Breast,0.0,0.317108154296875
16659,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000699,Breast,0.0,0.3564235270023346
16660,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000783,Breast,0.0,0.2669005393981933
16661,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000374,Breast,0.0,0.3376048505306244
16662,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000624,Breast,0.0,0.3586353957653045
16663,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000818,Breast,0.0,0.2735910713672638
16664,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000573,Breast,0.0,0.3396663665771484
16665,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000711,Breast,0.0,0.269868791103363
16666,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000768,Breast,0.0,0.2548754215240478
16667,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000277,Breast,0.0,0.2183478623628616
16668,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000111,Breast,0.0,0.342904657125473
16669,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000349,Breast,0.0,0.26773402094841
16670,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000828,Breast,0.0,0.2186624109745025
16671,Crizotinib,Docetaxel,DB08865,DB01248,ACH-001819,Breast,0.0,0.3220076560974121
16672,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000755,Breast,0.0,0.283100426197052
16673,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000288,Breast,0.0,0.2419138699769973
16674,Crizotinib,Docetaxel,DB08865,DB01248,ACH-001820,Breast,0.0,0.363690435886383
16675,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000212,Breast,0.0,0.2808139622211456
16676,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000276,Breast,0.0,0.416894793510437
16677,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000691,Breast,0.0,0.4772644340991974
16678,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000248,Breast,0.0,0.300957053899765
16679,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000536,Breast,0.0,0.4747122526168823
16680,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000930,Breast,0.0,0.3808449506759643
16681,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000568,Breast,0.0,0.2450895607471466
16682,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000725,Breast,0.0,0.3320696949958801
16683,Crizotinib,Docetaxel,DB08865,DB01248,ACH-000330,Breast,0.0,0.1599408984184265
16684,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000196,Breast,0.0,0.4781347215175628
16685,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000857,Breast,0.0,0.5840314030647278
16686,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000258,Breast,0.0,0.5026302933692932
16687,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000019,Breast,0.0,0.3825067281723022
16688,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000352,Breast,0.0,0.3233815133571625
16689,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000927,Breast,0.0,0.3669707179069519
16690,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000148,Breast,0.0,0.3496322631835937
16691,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000643,Breast,0.0,0.5366997718811035
16692,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000859,Breast,0.0,0.4832896888256073
16693,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000117,Breast,0.0,0.4050795137882232
16694,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000876,Breast,0.0,0.294421911239624
16695,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000856,Breast,0.0,0.3882310390472412
16696,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000147,Breast,0.0,0.3975353538990021
16697,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000223,Breast,0.0,0.437169462442398
16698,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000554,Breast,0.0,0.4130454957485199
16699,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000849,Breast,0.0,0.4589962363243103
16700,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000621,Breast,0.0,0.577673077583313
16701,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000910,Breast,0.0,0.4220021963119507
16702,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000668,Breast,0.0,0.4580854773521423
16703,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000934,Breast,0.0,0.3676946461200714
16704,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000759,Breast,0.0,0.3706782162189483
16705,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000902,Breast,0.0,0.4271748960018158
16706,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000699,Breast,0.0,0.5767588019371033
16707,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000783,Breast,0.0,0.3839645683765411
16708,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000374,Breast,0.0,0.4660000205039978
16709,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000624,Breast,0.0,0.5170868635177612
16710,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000818,Breast,0.0,0.3599375486373901
16711,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000573,Breast,0.0,0.5344603657722473
16712,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000711,Breast,0.0,0.4151984453201294
16713,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000768,Breast,0.0,0.4681915640830993
16714,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000277,Breast,0.0,0.2827920317649841
16715,5-Fluorouracil,Docetaxel,DB00544,DB01248,ACH-000111,Breast,0.0,0.5046151876449585
