,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Actuals,Proba
15577,Olaparib,Dabrafenib,DB09074,DB08912,ACH-000552,Colon,0,0.575187862
15578,Olaparib,Dabrafenib,DB09074,DB08912,ACH-001820,Breast,0,0.464117885
15579,Olaparib,Dabrafenib,DB09074,DB08912,ACH-000958,Colon,0,0.854869485
15580,Olaparib,Dabrafenib,DB09074,DB08912,ACH-000212,Breast,0,0.504136622
15581,Olaparib,Dabrafenib,DB09074,DB08912,ACH-000276,Breast,0,0.809004128
15582,Olaparib,Dabrafenib,DB09074,DB08912,ACH-000991,Colon,0,0.479666114
15583,Olaparib,Dabrafenib,DB09074,DB08912,ACH-000007,Colon,0,0.569270372
15584,Olaparib,Dabrafenib,DB09074,DB08912,ACH-000249,Colon,0,0.680277705
15585,Olaparib,Dabrafenib,DB09074,DB08912,ACH-000248,Breast,0,0.676805675
15586,Olaparib,Dabrafenib,DB09074,DB08912,ACH-000986,Colon,0,0.697388291
15587,Olaparib,Dabrafenib,DB09074,DB08912,ACH-000536,Breast,0,0.737798095
15588,Olaparib,Dabrafenib,DB09074,DB08912,ACH-000930,Breast,0,0.659679532
15589,Olaparib,Dabrafenib,DB09074,DB08912,ACH-000680,Colon,0,0.604195237
15590,Olaparib,Dabrafenib,DB09074,DB08912,ACH-000330,Breast,0,0.3338615
15591,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000491,Colon,0,0.358822674
15592,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000857,Breast,0,0.78893137
15593,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000998,Colon,0,0.566534102
15594,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000258,Breast,0,0.798499584
15595,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000019,Breast,0,0.628102481
15596,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000352,Breast,0,0.487985432
15597,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000927,Breast,0,0.459144771
15598,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000148,Breast,0,0.52010721
15599,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000935,Colon,0,0.62922138
15600,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000859,Breast,0,0.622713447
15601,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000117,Breast,0,0.625968695
15602,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000876,Breast,0,0.375669569
15603,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000963,Colon,0,0.727997661
15604,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000381,Colon,0,0.800965846
15605,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000856,Breast,0,0.535559118
15606,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000147,Breast,0,0.686680019
15607,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000223,Breast,0,0.624265373
15608,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000955,Colon,0,0.670426488
15609,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000554,Breast,0,0.505618453
15610,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000651,Colon,0,0.44683826
15611,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000849,Breast,0,0.648122191
15612,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000969,Colon,0,0.481195509
15613,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000621,Breast,0,0.771911502
15614,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000910,Breast,0,0.657890916
15615,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000999,Colon,0,0.357138902
15616,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000400,Colon,0,0.579430401
15617,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000668,Breast,0,0.566351354
15618,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000489,Colon,0,0.849169016
15619,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000470,Colon,0,0.535481751
15620,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000421,Colon,0,0.791823328
15621,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000934,Breast,0,0.438790619
15622,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000252,Colon,0,0.667884171
15623,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000360,Colon,0,0.707459033
15624,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000926,Colon,1,0.629653931
15625,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000970,Colon,0,0.416278839
15626,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000759,Breast,0,0.462963343
15627,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000403,Colon,0,0.600328982
15628,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000565,Colon,0,0.728885889
15629,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000943,Colon,0,0.80755198
15630,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000902,Breast,0,0.60296464
15631,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000501,Colon,0,0.576521039
15632,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000350,Colon,0,0.732625604
15633,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000699,Breast,0,0.790061533
15634,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000997,Colon,0,0.567515373
15635,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000950,Colon,0,0.787692606
15636,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000783,Breast,0,0.679488838
15637,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000374,Breast,0,0.595895171
15638,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000624,Breast,0,0.802638829
15639,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000818,Breast,0,0.472370684
15640,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000971,Colon,0,0.465266615
15641,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000573,Breast,0,0.778643906
15642,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000711,Breast,0,0.46890834
15643,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000768,Breast,0,0.684246778
15644,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000277,Breast,0,0.33195895
15645,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000111,Breast,0,0.567195237
15646,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000349,Breast,0,0.456359059
15647,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000957,Colon,0,0.416369915
15648,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000722,Colon,0,0.706746459
15649,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000828,Breast,0,0.45367673
15650,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000009,Colon,0,0.645147443
15651,MK-1775,Dabrafenib,DB11740,DB08912,ACH-001819,Breast,0,0.667096615
15652,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000755,Breast,0,0.524794221
15653,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000288,Breast,0,0.615134954
15654,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000989,Colon,0,0.476504475
15655,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000985,Colon,0,0.434943616
15656,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000236,Colon,0,0.590182662
15657,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000552,Colon,0,0.688433766
15658,MK-1775,Dabrafenib,DB11740,DB08912,ACH-001820,Breast,0,0.447276264
15659,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000958,Colon,0,0.885532975
15660,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000212,Breast,0,0.597272456
15661,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000276,Breast,0,0.840273798
15662,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000991,Colon,0,0.527012825
15663,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000007,Colon,0,0.631416559
15664,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000249,Colon,0,0.750168622
15665,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000248,Breast,0,0.778755903
15666,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000986,Colon,0,0.743242919
15667,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000536,Breast,0,0.780512512
15668,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000930,Breast,0,0.675394952
15669,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000680,Colon,0,0.658074319
15670,MK-1775,Dabrafenib,DB11740,DB08912,ACH-000330,Breast,0,0.422531873
15671,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000491,Colon,0,0.245698646
15672,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000998,Colon,0,0.469023585
15673,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000935,Colon,0,0.521260023
15674,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000963,Colon,0,0.522744954
15675,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000381,Colon,0,0.62450242
15676,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000955,Colon,0,0.477546424
15677,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000651,Colon,0,0.33828038
15678,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000969,Colon,0,0.331103563
15679,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000999,Colon,0,0.220872119
15680,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000400,Colon,0,0.48843208
15681,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000489,Colon,0,0.693072259
15682,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000470,Colon,0,0.363926202
15683,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000421,Colon,0,0.665079117
15684,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000252,Colon,0,0.563180268
15685,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000360,Colon,0,0.537571788
15686,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000926,Colon,1,0.520147681
15687,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000970,Colon,0,0.260547727
15688,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000403,Colon,0,0.313978672
15689,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000565,Colon,0,0.576001644
15690,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000943,Colon,0,0.607235312
15691,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000501,Colon,0,0.479491174
15692,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000350,Colon,0,0.534727395
15693,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000997,Colon,0,0.252274334
15694,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000950,Colon,0,0.65973103
15695,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000971,Colon,0,0.268427581
15696,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000957,Colon,0,0.36314106
15697,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000722,Colon,0,0.605230927
15698,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000009,Colon,0,0.567520261
15699,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000989,Colon,0,0.267711729
15700,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000985,Colon,0,0.327946544
15701,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000236,Colon,0,0.43781814
15702,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000552,Colon,0,0.504082799
15703,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000958,Colon,0,0.769254863
15704,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000991,Colon,0,0.424360633
15705,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000007,Colon,0,0.482831806
15706,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000249,Colon,0,0.603558898
15707,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000986,Colon,0,0.566284716
15708,Camptothecin,Dabrafenib,DB04690,DB08912,ACH-000680,Colon,0,0.476632923
15709,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000857,Breast,0,0.583662748
15710,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000258,Breast,0,0.61355257
15711,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000019,Breast,0,0.412551165
15712,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000352,Breast,0,0.371227682
15713,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000927,Breast,0,0.328142583
15714,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000148,Breast,0,0.29256019
15715,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000859,Breast,0,0.514130533
15716,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000117,Breast,0,0.453081727
15717,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000876,Breast,0,0.299411237
15718,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000856,Breast,0,0.331309766
15719,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000147,Breast,0,0.49214676
15720,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000223,Breast,0,0.438774645
15721,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000554,Breast,0,0.439950287
15722,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000849,Breast,0,0.40052104
15723,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000621,Breast,0,0.588145792
15724,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000910,Breast,0,0.50350368
15725,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000668,Breast,0,0.433833688
15726,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000934,Breast,0,0.345832378
15727,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000759,Breast,0,0.409664571
15728,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000902,Breast,0,0.48586449
15729,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000699,Breast,0,0.608570158
15730,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000783,Breast,0,0.441724271
15731,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000374,Breast,0,0.451746821
15732,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000624,Breast,0,0.610254943
15733,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000818,Breast,0,0.380322188
15734,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000573,Breast,0,0.596115589
15735,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000711,Breast,0,0.4307473
15736,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000768,Breast,0,0.478825063
15737,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000277,Breast,0,0.310155362
15738,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000111,Breast,0,0.449084014
15739,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000349,Breast,0,0.392479926
15740,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000828,Breast,0,0.332509398
15741,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-001819,Breast,0,0.509266198
15742,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000755,Breast,0,0.458871096
15743,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000288,Breast,0,0.374122322
15744,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-001820,Breast,0,0.386104703
15745,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000212,Breast,0,0.397574246
15746,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000276,Breast,0,0.672993302
15747,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000248,Breast,0,0.551649332
15748,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000536,Breast,0,0.577329278
15749,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000930,Breast,0,0.459634185
15750,Vorinostat,Dabrafenib,DB02546,DB08912,ACH-000330,Breast,0,0.291948974
15751,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000857,Breast,0,0.527498245
15752,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000258,Breast,0,0.5534361
15753,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000019,Breast,0,0.373571515
15754,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000352,Breast,0,0.311069101
15755,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000927,Breast,0,0.233958155
15756,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000148,Breast,0,0.24403502
15757,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000859,Breast,0,0.42582804
15758,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000117,Breast,0,0.367899001
15759,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000876,Breast,0,0.28579244
15760,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000856,Breast,0,0.30838111
15761,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000147,Breast,0,0.416769981
15762,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000223,Breast,0,0.367555857
15763,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000554,Breast,0,0.352597088
15764,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000849,Breast,0,0.275921583
15765,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000621,Breast,0,0.505593479
15766,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000910,Breast,0,0.418215185
15767,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000668,Breast,0,0.343061328
15768,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000934,Breast,0,0.287625015
15769,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000759,Breast,0,0.295074522
15770,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000902,Breast,0,0.35588941
15771,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000699,Breast,0,0.520624638
15772,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000783,Breast,0,0.404323608
15773,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000374,Breast,0,0.33065933
15774,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000624,Breast,0,0.508037806
15775,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000818,Breast,0,0.280558497
15776,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000573,Breast,0,0.465723187
15777,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000711,Breast,0,0.327090204
15778,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000768,Breast,0,0.362972885
15779,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000277,Breast,0,0.21884045
15780,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000111,Breast,0,0.342550308
15781,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000349,Breast,0,0.310470372
15782,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000828,Breast,0,0.309602469
15783,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-001819,Breast,0,0.394571364
15784,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000755,Breast,0,0.382082999
15785,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000288,Breast,0,0.274416447
15786,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-001820,Breast,0,0.316316843
15787,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000212,Breast,0,0.297733873
15788,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000276,Breast,0,0.563273966
15789,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000248,Breast,0,0.467281312
15790,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000536,Breast,0,0.56073761
15791,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000930,Breast,0,0.413447529
15792,Gemcitabine,Dabrafenib,DB00441,DB08912,ACH-000330,Breast,0,0.291663796
15793,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000857,Breast,0,0.4843297
15794,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000019,Breast,0,0.378404289
15795,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000352,Breast,0,0.311902434
15796,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000927,Breast,0,0.215588257
15797,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000148,Breast,0,0.313311875
15798,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000859,Breast,0,0.359228402
15799,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000117,Breast,0,0.355403751
15800,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000876,Breast,0,0.302225739
15801,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000856,Breast,0,0.380235225
15802,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000147,Breast,0,0.397274435
15803,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000223,Breast,0,0.373679996
15804,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000554,Breast,0,0.265219271
15805,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000849,Breast,0,0.395988226
15806,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000621,Breast,0,0.465195328
15807,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000910,Breast,0,0.351999998
15808,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000668,Breast,0,0.29994899
15809,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000934,Breast,0,0.23929067
15810,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000759,Breast,0,0.259956151
15811,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000902,Breast,0,0.276293695
15812,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000699,Breast,0,0.44284007
15813,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000783,Breast,0,0.390737534
15814,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000374,Breast,0,0.34720245
15815,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000624,Breast,0,0.460774451
15816,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000818,Breast,0,0.295155227
15817,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000573,Breast,0,0.314039379
15818,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000711,Breast,0,0.279788822
15819,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000768,Breast,0,0.387099862
15820,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000277,Breast,0,0.259234488
15821,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000111,Breast,0,0.238721564
15822,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000349,Breast,0,0.314737886
15823,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000828,Breast,0,0.288659096
15824,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-001819,Breast,0,0.336676896
15825,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000755,Breast,0,0.313886553
15826,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000288,Breast,0,0.388696134
15827,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-001820,Breast,0,0.318595409
15828,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000212,Breast,0,0.327337742
15829,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000276,Breast,0,0.517476916
15830,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000248,Breast,0,0.419050395
15831,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000536,Breast,0,0.529551685
15832,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000930,Breast,0,0.436410844
15833,Bortezomib,Dabrafenib,DB00188,DB08912,ACH-000330,Breast,0,0.292078435
15834,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000857,Breast,0,0.647431791
15835,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000258,Breast,0,0.56130594
15836,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000019,Breast,0,0.38049075
15837,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000352,Breast,0,0.383381069
15838,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000927,Breast,0,0.375814736
15839,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000148,Breast,0,0.370957673
15840,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000859,Breast,0,0.531112373
15841,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000117,Breast,0,0.431766838
15842,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000876,Breast,0,0.271895647
15843,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000856,Breast,0,0.382827669
15844,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000147,Breast,0,0.471755326
15845,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000223,Breast,0,0.436057389
15846,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000554,Breast,0,0.449370235
15847,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000849,Breast,0,0.488491803
15848,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000621,Breast,0,0.578030944
15849,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000910,Breast,0,0.482448399
15850,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000668,Breast,0,0.467039049
15851,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000934,Breast,0,0.374376118
15852,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000759,Breast,0,0.378283173
15853,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000902,Breast,0,0.508969784
15854,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000699,Breast,0,0.614386916
15855,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000783,Breast,0,0.423099697
15856,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000374,Breast,0,0.466586113
15857,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000624,Breast,0,0.552581131
15858,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000818,Breast,0,0.408819377
15859,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000573,Breast,0,0.578796566
15860,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000711,Breast,0,0.470708489
15861,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000768,Breast,0,0.499332368
15862,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000277,Breast,0,0.285628378
15863,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000111,Breast,0,0.498867214
15864,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000349,Breast,0,0.346291184
15865,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000828,Breast,0,0.342439801
15866,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-001819,Breast,0,0.531891048
15867,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000755,Breast,0,0.458945453
15868,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000288,Breast,0,0.469828635
15869,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-001820,Breast,0,0.493958235
15870,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000212,Breast,0,0.405740678
15871,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000276,Breast,0,0.610361576
15872,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000248,Breast,0,0.469296813
15873,Docetaxel,Dabrafenib,DB01248,DB08912,ACH-000536,Breast,0,0.662618697
