,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Loewe score,Actuals,Proba
14356,Sorafenib,amifostine,DB00398,DB01143,ACH-000579,skin,-0.236167381710719,0.0,0.2684212327003479
14357,Sorafenib,amifostine,DB00398,DB01143,ACH-000148,breast,3.4918485615186,1.0,0.2535219192504883
14358,Sorafenib,amifostine,DB00398,DB01143,ACH-000147,breast,1.94792864533491,1.0,0.2846727073192596
14359,Sorafenib,amifostine,DB00398,DB01143,ACH-000696,ovary,-3.05611683940029,0.0,0.2175661623477935
14360,Sorafenib,amifostine,DB00398,DB01143,ACH-000849,breast,-0.268956477425463,0.0,0.2159263640642166
14361,Sorafenib,amifostine,DB00398,DB01143,ACH-000969,large_intestine,-12.1555593557868,0.0,0.2067837119102478
14362,Fludarabine Base,amifostine,DB01073,DB01143,ACH-000463,lung,0.614886416910168,1.0,0.1885372251272201
14363,Fludarabine Base,amifostine,DB01073,DB01143,ACH-000655,brain,-6.25598033305691,0.0,0.1732821315526962
14364,Fludarabine Base,amifostine,DB01073,DB01143,ACH-000651,large_intestine,2.60806547214125,1.0,0.1604645550251007
14365,Fludarabine Base,amifostine,DB01073,DB01143,ACH-000615,skin,-16.5311606066395,0.0,0.1976227611303329
14366,Fludarabine Base,amifostine,DB01073,DB01143,ACH-000551,haematopoietic_and_lymphoid,5.72173217554571,1.0,0.2015035897493362
14367,Fludarabine Base,amifostine,DB01073,DB01143,ACH-000579,skin,-2.52704768050803,0.0,0.2164806276559829
14368,Fludarabine Base,amifostine,DB01073,DB01143,ACH-000148,breast,5.65275310714766,1.0,0.2092668712139129
14369,Fludarabine Base,amifostine,DB01073,DB01143,ACH-000555,kidney,-3.86093699001446,0.0,0.1841880083084106
14370,Fludarabine Base,amifostine,DB01073,DB01143,ACH-000768,breast,-1.79680150743681,0.0,0.190165489912033
14371,Fludarabine Base,amifostine,DB01073,DB01143,ACH-000147,breast,0.696442143009798,1.0,0.2369679361581802
14372,Fludarabine Base,amifostine,DB01073,DB01143,ACH-000849,breast,1.45137784087399,1.0,0.1698790341615677
14373,Fludarabine Base,amifostine,DB01073,DB01143,ACH-000019,breast,-3.0325342719265,0.0,0.1584528535604477
14374,Fludarabine Base,amifostine,DB01073,DB01143,ACH-000433,kidney,-28.5362696359637,0.0,0.1589859575033188
14375,Fludarabine Base,amifostine,DB01073,DB01143,ACH-000706,lung,-6.84891722862347,0.0,0.2232254296541214
14376,Fludarabine Base,amifostine,DB01073,DB01143,ACH-000730,skin,-63.0652472522371,0.0,0.2342549562454223
14377,Fludarabine Base,amifostine,DB01073,DB01143,ACH-000969,large_intestine,-0.894552093385796,0.0,0.1590018719434738
14378,Quinacrine hydrochloride,amifostine,DB01103,DB01143,ACH-000900,lung,-59.5600166668899,0.0,0.2337945699691772
14379,Quinacrine hydrochloride,amifostine,DB01103,DB01143,ACH-000971,large_intestine,-3.35850300971132,0.0,0.2269821465015411
14380,Quinacrine hydrochloride,amifostine,DB01103,DB01143,ACH-000425,skin,5.80575799154328,1.0,0.2980741858482361
14381,Quinacrine hydrochloride,amifostine,DB01103,DB01143,ACH-000615,skin,-19.4182610827889,0.0,0.2676402330398559
14382,Quinacrine hydrochloride,amifostine,DB01103,DB01143,ACH-000046,kidney,-40.629507979574,0.0,0.231699138879776
14383,Quinacrine hydrochloride,amifostine,DB01103,DB01143,ACH-000001,ovary,-14.984242195599,0.0,0.2072814255952835
14384,Quinacrine hydrochloride,amifostine,DB01103,DB01143,ACH-001151,ovary,-5.38063553606445,0.0,0.2359419614076614
14385,Quinacrine hydrochloride,amifostine,DB01103,DB01143,ACH-000681,lung,2.5107323742075,1.0,0.2270067036151886
14386,Quinacrine hydrochloride,amifostine,DB01103,DB01143,ACH-000367,lung,-17.6137267856202,0.0,0.2682698369026184
14387,Quinacrine hydrochloride,amifostine,DB01103,DB01143,ACH-000019,breast,-25.8094051951781,0.0,0.2280170023441314
14388,7803-88-5,amifostine,DB01280,DB01143,ACH-000504,brain,1.68858681971047,1.0,0.1889947354793548
14389,7803-88-5,amifostine,DB01280,DB01143,ACH-000376,brain,-4.19154300755641,0.0,0.1785083562135696
14390,7803-88-5,amifostine,DB01280,DB01143,ACH-000651,large_intestine,0.949338124861647,1.0,0.1534268409013748
14391,7803-88-5,amifostine,DB01280,DB01143,ACH-000615,skin,0.290659383802965,1.0,0.1872435808181762
14392,7803-88-5,amifostine,DB01280,DB01143,ACH-000001,ovary,-1.39046576719641,0.0,0.1384658366441726
14393,7803-88-5,amifostine,DB01280,DB01143,ACH-000649,kidney,-5.25591711417385,0.0,0.1929304152727127
14394,7803-88-5,amifostine,DB01280,DB01143,ACH-001151,ovary,-3.38453664152499,0.0,0.1581098288297653
14395,7803-88-5,amifostine,DB01280,DB01143,ACH-000433,kidney,-17.5905321845154,0.0,0.1489450931549072
14396,7803-88-5,amifostine,DB01280,DB01143,ACH-000730,skin,-0.282711120308249,0.0,0.2208954244852066
14397,IMIQUIMOD,amifostine,DB00724,DB01143,ACH-000504,brain,1.79528833073423,1.0,0.2569907009601593
14398,IMIQUIMOD,amifostine,DB00724,DB01143,ACH-000811,ovary,-5.49103184559307,0.0,0.2262565642595291
14399,IMIQUIMOD,amifostine,DB00724,DB01143,ACH-000966,ovary,-0.310526416239033,0.0,0.2525735795497894
14400,IMIQUIMOD,amifostine,DB00724,DB01143,ACH-000343,lung,-8.75255823608728,0.0,0.2185287773609161
14401,IMIQUIMOD,amifostine,DB00724,DB01143,ACH-000367,lung,-4.54206577908608,0.0,0.2571996748447418
14402,IMIQUIMOD,amifostine,DB00724,DB01143,ACH-000617,ovary,-4.05708258837084,0.0,0.1991941481828689
14403,IMIQUIMOD,amifostine,DB00724,DB01143,ACH-000147,breast,-5.05028813597549,0.0,0.2901428937911987
14404,IMIQUIMOD,amifostine,DB00724,DB01143,ACH-000849,breast,1.04074049197726,1.0,0.2273875325918197
14405,IMIQUIMOD,amifostine,DB00724,DB01143,ACH-000706,lung,-6.7503231304059,0.0,0.2695446610450744
14406,IMIQUIMOD,amifostine,DB00724,DB01143,ACH-000090,prostate,1.51245093618822,1.0,0.2640467584133148
14407,CHEMBL277800,amifostine,DB00631,DB01143,ACH-000001,ovary,8.69177032852336,1.0,0.1474810689687729
14408,CHEMBL277800,amifostine,DB00631,DB01143,ACH-000343,lung,-18.7393347001507,0.0,0.1570497155189514
14409,CHEMBL277800,amifostine,DB00631,DB01143,ACH-000579,skin,-3.22093032905727,0.0,0.2168740332126617
14410,CHEMBL277800,amifostine,DB00631,DB01143,ACH-000969,large_intestine,-16.4794417120854,0.0,0.1589656472206115
14411,CHEMBL277800,amifostine,DB00631,DB01143,ACH-000428,kidney,7.91261317483111,1.0,0.2222620546817779
14412,CYTARABINE HYDROCHLORIDE,amifostine,DB00987,DB01143,ACH-000655,brain,-39.3363332301012,0.0,0.1818890869617462
14413,CYTARABINE HYDROCHLORIDE,amifostine,DB00987,DB01143,ACH-000273,brain,-26.7269758321466,0.0,0.1709141135215759
14414,CYTARABINE HYDROCHLORIDE,amifostine,DB00987,DB01143,ACH-000649,kidney,-29.2522653178812,0.0,0.2131995856761932
14415,CYTARABINE HYDROCHLORIDE,amifostine,DB00987,DB01143,ACH-000825,lung,-17.6690801835331,0.0,0.1877421438694
14416,CYTARABINE HYDROCHLORIDE,amifostine,DB00987,DB01143,ACH-000750,skin,-43.1049231782794,0.0,0.168361634016037
14417,CYTARABINE HYDROCHLORIDE,amifostine,DB00987,DB01143,ACH-000849,breast,-58.4329426988211,0.0,0.1773330271244049
14418,CYTARABINE HYDROCHLORIDE,amifostine,DB00987,DB01143,ACH-000730,skin,-20.4961701415785,0.0,0.2370739877223968
14419,5-Fluorouracil,amifostine,DB00544,DB01143,ACH-000811,ovary,-3.02047963098882,0.0,0.2501918077468872
14420,5-Fluorouracil,amifostine,DB00544,DB01143,ACH-001151,ovary,-12.1304351704251,0.0,0.2557541131973266
14421,5-Fluorouracil,amifostine,DB00544,DB01143,ACH-000681,lung,-18.129705756565,0.0,0.2501817047595978
14422,5-Fluorouracil,amifostine,DB00544,DB01143,ACH-000825,lung,-11.60766741984,0.0,0.2699588239192962
14423,5-Fluorouracil,amifostine,DB00544,DB01143,ACH-000367,lung,-7.35660379915776,0.0,0.3007240891456604
14424,5-Fluorouracil,amifostine,DB00544,DB01143,ACH-000555,kidney,-11.6000405571329,0.0,0.2826822102069855
14425,5-Fluorouracil,amifostine,DB00544,DB01143,ACH-000696,ovary,-16.9518021914751,0.0,0.2629836797714233
14426,5-Fluorouracil,amifostine,DB00544,DB01143,ACH-000019,breast,-14.0366709101328,0.0,0.2522713840007782
14427,5-Fluorouracil,amifostine,DB00544,DB01143,ACH-000706,lung,-8.29837363351114,0.0,0.3049254715442657
14428,5-Fluorouracil,amifostine,DB00544,DB01143,ACH-000428,kidney,-6.84819898636406,0.0,0.3211932778358459
14429,carmustine,amifostine,DB00262,DB01143,ACH-000504,brain,-2.83556040261166,0.0,0.2613800764083862
14430,carmustine,amifostine,DB00262,DB01143,ACH-000900,lung,1.99936500025467,1.0,0.2328198403120041
14431,carmustine,amifostine,DB00262,DB01143,ACH-000811,ovary,-5.7771121824654,0.0,0.2281818687915802
14432,carmustine,amifostine,DB00262,DB01143,ACH-000477,skin,0.106583779052478,1.0,0.248564600944519
14433,carmustine,amifostine,DB00262,DB01143,ACH-000376,brain,-4.50231452269479,0.0,0.2460556179285049
14434,carmustine,amifostine,DB00262,DB01143,ACH-000971,large_intestine,1.0419523800943,1.0,0.2240774929523468
14435,carmustine,amifostine,DB00262,DB01143,ACH-000615,skin,2.68098500440462,1.0,0.2611016035079956
14436,carmustine,amifostine,DB00262,DB01143,ACH-000343,lung,-18.1450272372694,0.0,0.218463122844696
14437,carmustine,amifostine,DB00262,DB01143,ACH-000617,ovary,-2.56537847943335,0.0,0.1984658241271972
14438,carmustine,amifostine,DB00262,DB01143,ACH-000147,breast,0.340503079837707,1.0,0.2925832271575928
14439,methotrexate,amifostine,DB00563,DB01143,ACH-000463,lung,-29.5822961007927,0.0,0.1440075188875198
14440,methotrexate,amifostine,DB00563,DB01143,ACH-000343,lung,-21.3053279652389,0.0,0.1173086836934089
14441,methotrexate,amifostine,DB00563,DB01143,ACH-000861,lung,-66.4325505584443,0.0,0.1845493018627166
14442,methotrexate,amifostine,DB00563,DB01143,ACH-000551,haematopoietic_and_lymphoid,-10.0216015943785,0.0,0.1527165323495865
14443,methotrexate,amifostine,DB00563,DB01143,ACH-000019,breast,-7.20502563569134,0.0,0.1173239275813102
14444,Pralatrexate,amifostine,DB06813,DB01143,ACH-000504,brain,0.37096954807398,1.0,0.2501218616962433
14445,Pralatrexate,amifostine,DB06813,DB01143,ACH-000900,lung,4.10738038333091,1.0,0.2234866470098495
14446,Pralatrexate,amifostine,DB06813,DB01143,ACH-000463,lung,-3.32958442406496,0.0,0.2447914034128189
14447,Pralatrexate,amifostine,DB06813,DB01143,ACH-000551,haematopoietic_and_lymphoid,-7.14775681753481,0.0,0.2449435740709304
14448,Pralatrexate,amifostine,DB06813,DB01143,ACH-000555,kidney,-1.90113099459872,0.0,0.2393201291561126
14449,Pralatrexate,amifostine,DB06813,DB01143,ACH-000617,ovary,-2.96027953718068,0.0,0.1913542747497558
14450,Pralatrexate,amifostine,DB06813,DB01143,ACH-000147,breast,-0.200844130177494,0.0,0.2830737233161926
14451,Pralatrexate,amifostine,DB06813,DB01143,ACH-000433,kidney,-3.04261650833301,0.0,0.2120393216609954
14452,Pralatrexate,amifostine,DB06813,DB01143,ACH-000997,large_intestine,-3.42520517512949,0.0,0.2232666909694671
14453,Pralatrexate,amifostine,DB06813,DB01143,ACH-000969,large_intestine,-7.46357781373043,0.0,0.2147879302501678
14454,Pralatrexate,amifostine,DB06813,DB01143,ACH-000428,kidney,-3.85760643431061,0.0,0.2773473262786865
14455,122111-05-1,amifostine,DB00441,DB01143,ACH-000900,lung,-70.9699036867985,0.0,0.1899292469024658
14456,122111-05-1,amifostine,DB00441,DB01143,ACH-000477,skin,-81.8332358888889,0.0,0.1964237838983535
14457,122111-05-1,amifostine,DB00441,DB01143,ACH-000376,brain,-53.7682481738455,0.0,0.1971399784088134
14458,122111-05-1,amifostine,DB00441,DB01143,ACH-000655,brain,-22.3963087618526,0.0,0.1797382980585098
14459,122111-05-1,amifostine,DB00441,DB01143,ACH-000651,large_intestine,-21.1667762063173,0.0,0.1692377030849456
14460,122111-05-1,amifostine,DB00441,DB01143,ACH-000649,kidney,-38.6465315388943,0.0,0.2109595835208892
14461,122111-05-1,amifostine,DB00441,DB01143,ACH-000966,ovary,2.55938632474239,1.0,0.1952085644006729
14462,122111-05-1,amifostine,DB00441,DB01143,ACH-000343,lung,-85.0976806666667,0.0,0.1628479957580566
14463,122111-05-1,amifostine,DB00441,DB01143,ACH-000825,lung,1.63220068845886,1.0,0.1859356760978698
14464,122111-05-1,amifostine,DB00441,DB01143,ACH-000696,ovary,-45.8714848530575,0.0,0.177882581949234
14465,122111-05-1,amifostine,DB00441,DB01143,ACH-000849,breast,-38.9611357902875,0.0,0.1742272078990936
14466,Dexrazoxane,amifostine,DB00380,DB01143,ACH-000477,skin,1.00128936737503,1.0,0.2911095917224884
14467,Dexrazoxane,amifostine,DB00380,DB01143,ACH-000971,large_intestine,9.44910374233015,1.0,0.2403783351182937
14468,Dexrazoxane,amifostine,DB00380,DB01143,ACH-000615,skin,0.595087166006563,1.0,0.2853909432888031
14469,Dexrazoxane,amifostine,DB00380,DB01143,ACH-000001,ovary,-5.85796450257164,0.0,0.2235705405473709
14470,Dexrazoxane,amifostine,DB00380,DB01143,ACH-000343,lung,-3.38059139604868,0.0,0.2546792328357696
14471,Dexrazoxane,amifostine,DB00380,DB01143,ACH-000861,lung,3.12518168280097,1.0,0.290177434682846
14472,Dexrazoxane,amifostine,DB00380,DB01143,ACH-000768,breast,-0.116929829062233,0.0,0.2723890244960785
14473,Dexrazoxane,amifostine,DB00380,DB01143,ACH-000617,ovary,-0.986393840865991,0.0,0.2323863506317138
14474,Dexrazoxane,amifostine,DB00380,DB01143,ACH-000969,large_intestine,-12.0569613029059,0.0,0.2436410188674926
14475,NSC-127716,amifostine,DB01262,DB01143,ACH-000463,lung,-8.97646519214631,0.0,0.2475286722183227
14476,NSC-127716,amifostine,DB01262,DB01143,ACH-001190,skin,-9.27571305012422,0.0,0.2689767479896545
14477,NSC-127716,amifostine,DB01262,DB01143,ACH-000811,ovary,-5.54270070103486,0.0,0.2232341766357422
14478,NSC-127716,amifostine,DB01262,DB01143,ACH-000001,ovary,-13.1824334703225,0.0,0.1985958218574524
14479,NSC-127716,amifostine,DB01262,DB01143,ACH-000555,kidney,-3.28979050346753,0.0,0.2424548417329788
14480,NSC-127716,amifostine,DB01262,DB01143,ACH-000706,lung,-7.40615394017664,0.0,0.2685466110706329
14481,NSC-127716,amifostine,DB01262,DB01143,ACH-000997,large_intestine,-5.1156149338658,0.0,0.2252107113599777
14482,NSC-127716,amifostine,DB01262,DB01143,ACH-000969,large_intestine,-20.2086283241667,0.0,0.2158004641532898
14483,NSC-127716,amifostine,DB01262,DB01143,ACH-000428,kidney,-0.437882627281052,0.0,0.2823800146579742
14484,bleomycin,amifostine,DB00290,DB01143,ACH-000811,ovary,-7.43601804593375,0.0,0.2369997203350067
14485,bleomycin,amifostine,DB00290,DB01143,ACH-000971,large_intestine,-12.6721471766253,0.0,0.2298367917537689
14486,bleomycin,amifostine,DB00290,DB01143,ACH-000046,kidney,-24.882930553492,0.0,0.2365067899227142
14487,bleomycin,amifostine,DB00290,DB01143,ACH-000825,lung,-39.1446205120856,0.0,0.2506439983844757
14488,bleomycin,amifostine,DB00290,DB01143,ACH-000551,haematopoietic_and_lymphoid,8.266362892937,1.0,0.252868503332138
14489,bleomycin,amifostine,DB00290,DB01143,ACH-000817,haematopoietic_and_lymphoid,1.1922050116681,1.0,0.2554727494716644
14490,bleomycin,amifostine,DB00290,DB01143,ACH-000367,lung,-15.648639389974,0.0,0.2704348862171173
14491,bleomycin,amifostine,DB00290,DB01143,ACH-000768,breast,-13.6799023700156,0.0,0.2530029714107513
14492,bleomycin,amifostine,DB00290,DB01143,ACH-000147,breast,-52.6038554033236,0.0,0.2923659384250641
14493,bleomycin,amifostine,DB00290,DB01143,ACH-000696,ovary,-57.1774311786703,0.0,0.2454769760370254
14494,bleomycin,amifostine,DB00290,DB01143,ACH-000090,prostate,-9.7019810231347,0.0,0.2704685628414154
14495,bleomycin,amifostine,DB00290,DB01143,ACH-000428,kidney,-15.2034722175469,0.0,0.312067449092865
14496,ifosfamide,amifostine,DB01181,DB01143,ACH-000463,lung,-1.40473701573998,0.0,0.1842958033084869
14497,ifosfamide,amifostine,DB01181,DB01143,ACH-000971,large_intestine,-4.49099316325722,0.0,0.1554751396179199
14498,ifosfamide,amifostine,DB01181,DB01143,ACH-000046,kidney,-2.49568681730425,0.0,0.1583333164453506
14499,ifosfamide,amifostine,DB01181,DB01143,ACH-000001,ovary,-9.62787605264047,0.0,0.1425419002771377
14500,ifosfamide,amifostine,DB01181,DB01143,ACH-000649,kidney,-3.03801790355274,0.0,0.1989932060241699
14501,ifosfamide,amifostine,DB01181,DB01143,ACH-000681,lung,-0.0159430555632787,0.0,0.1532077491283416
14502,ifosfamide,amifostine,DB01181,DB01143,ACH-000966,ovary,-1.03189305792662,0.0,0.1819953620433807
14503,ifosfamide,amifostine,DB01181,DB01143,ACH-000579,skin,-2.70725411310962,0.0,0.2120280712842941
14504,ifosfamide,amifostine,DB01181,DB01143,ACH-000817,haematopoietic_and_lymphoid,-5.14714702002545,0.0,0.2162015438079834
14505,ifosfamide,amifostine,DB01181,DB01143,ACH-000367,lung,-5.28739558869216,0.0,0.1883340626955032
14506,ifosfamide,amifostine,DB01181,DB01143,ACH-000148,breast,0.454876609557285,1.0,0.2096158415079116
14507,ifosfamide,amifostine,DB01181,DB01143,ACH-000232,brain,-0.495349157670411,0.0,0.2029630690813064
14508,ifosfamide,amifostine,DB01181,DB01143,ACH-000849,breast,-3.26244669344938,0.0,0.1628081202507019
14509,Lapatinib,amifostine,DB01259,DB01143,ACH-000504,brain,-1.20600571023357,0.0,0.2888419926166534
14510,Lapatinib,amifostine,DB01259,DB01143,ACH-000900,lung,-4.88437878765359,0.0,0.2525086402893066
14511,Lapatinib,amifostine,DB01259,DB01143,ACH-000463,lung,-1.99070008837401,0.0,0.2769710719585418
14512,Lapatinib,amifostine,DB01259,DB01143,ACH-000811,ovary,-25.543737283953,0.0,0.2516118288040161
14513,Lapatinib,amifostine,DB01259,DB01143,ACH-000477,skin,-1.75559007701803,0.0,0.2743997573852539
14514,Lapatinib,amifostine,DB01259,DB01143,ACH-000288,breast,-3.31939471001299,0.0,0.2850523293018341
14515,Lapatinib,amifostine,DB01259,DB01143,ACH-000655,brain,4.47123926232371,1.0,0.2488079816102981
14516,Lapatinib,amifostine,DB01259,DB01143,ACH-001151,ovary,-6.53502164159939,0.0,0.2530198693275451
14517,Lapatinib,amifostine,DB01259,DB01143,ACH-000966,ovary,-72.1195496904572,0.0,0.2852635085582733
14518,Lapatinib,amifostine,DB01259,DB01143,ACH-000579,skin,-3.9058177223439,0.0,0.3089904487133026
14519,Lapatinib,amifostine,DB01259,DB01143,ACH-000817,haematopoietic_and_lymphoid,-0.886561798263089,0.0,0.2743023037910461
14520,Lapatinib,amifostine,DB01259,DB01143,ACH-000555,kidney,-45.7972739018164,0.0,0.2711657583713531
14521,Lapatinib,amifostine,DB01259,DB01143,ACH-000969,large_intestine,-2.88753592433256,0.0,0.2427561581134796
14522,mitoxantrone,amifostine,DB01204,DB01143,ACH-000288,breast,-28.1908046092218,0.0,0.2636188268661499
14523,mitoxantrone,amifostine,DB01204,DB01143,ACH-000615,skin,-43.9841405235723,0.0,0.270381361246109
14524,mitoxantrone,amifostine,DB01204,DB01143,ACH-000001,ovary,-22.644388981346,0.0,0.2131668776273727
14525,mitoxantrone,amifostine,DB01204,DB01143,ACH-001151,ovary,-67.7387821174766,0.0,0.2385824024677276
14526,mitoxantrone,amifostine,DB01204,DB01143,ACH-000552,large_intestine,-60.4158650209357,0.0,0.2467969357967376
14527,mitoxantrone,amifostine,DB01204,DB01143,ACH-000579,skin,2.19526994135167,1.0,0.2941953539848327
14528,mitoxantrone,amifostine,DB01204,DB01143,ACH-000367,lung,-46.3879308209486,0.0,0.2722392380237579
14529,mitoxantrone,amifostine,DB01204,DB01143,ACH-000555,kidney,-24.6673130990094,0.0,0.2577967643737793
14530,mitoxantrone,amifostine,DB01204,DB01143,ACH-000147,breast,-15.2567517681892,0.0,0.300433874130249
14531,mitoxantrone,amifostine,DB01204,DB01143,ACH-000428,kidney,-55.1882986927813,0.0,0.3053020238876343
14532,Procarbazine hydrochloride,amifostine,DB01168,DB01143,ACH-000463,lung,0.478724121510735,1.0,0.2089060992002487
14533,Procarbazine hydrochloride,amifostine,DB01168,DB01143,ACH-001190,skin,8.3367757524217,1.0,0.2442857325077057
14534,Procarbazine hydrochloride,amifostine,DB01168,DB01143,ACH-000288,breast,2.27675606819665,1.0,0.213498830795288
14535,Procarbazine hydrochloride,amifostine,DB01168,DB01143,ACH-000971,large_intestine,3.04307854169899,1.0,0.1772475987672805
14536,Procarbazine hydrochloride,amifostine,DB01168,DB01143,ACH-000825,lung,2.01102994864956,1.0,0.1988028883934021
14537,Procarbazine hydrochloride,amifostine,DB01168,DB01143,ACH-000579,skin,3.59170324066184,1.0,0.2392822504043579
14538,Procarbazine hydrochloride,amifostine,DB01168,DB01143,ACH-000750,skin,7.56114928707631,1.0,0.1788690984249115
14539,Procarbazine hydrochloride,amifostine,DB01168,DB01143,ACH-000768,breast,-0.383776703989539,0.0,0.2121919691562652
14540,Procarbazine hydrochloride,amifostine,DB01168,DB01143,ACH-000147,breast,7.02242836736221,1.0,0.2557281851768493
14541,Procarbazine hydrochloride,amifostine,DB01168,DB01143,ACH-000849,breast,-0.936391289595017,0.0,0.1863534301519394
14542,Procarbazine hydrochloride,amifostine,DB01168,DB01143,ACH-000019,breast,-2.12535940066772,0.0,0.1740155816078186
14543,Procarbazine hydrochloride,amifostine,DB01168,DB01143,ACH-000433,kidney,-2.42296249337511,0.0,0.1749785542488098
