"","Drug2","Drug1","Drug2_ID","Drug1_ID","DepMap_ID","Tissue","Loewe.score","Actuals","Proba"
"13514","TOPOTECAN HYDROCHLORIDE","Vepesid J","DB01030","DB00773","ACH-000649","kidney",-12.9737023537211,0,0.151299580931664
"13515","TOPOTECAN HYDROCHLORIDE","Vepesid J","DB01030","DB00773","ACH-000681","lung",2.78359726287485,1,0.104085713624954
"13516","TOPOTECAN HYDROCHLORIDE","Vepesid J","DB01030","DB00773","ACH-000551","haematopoietic_and_lymphoid",-2.10326156806672,0,0.203755795955658
"13517","TOPOTECAN HYDROCHLORIDE","Vepesid J","DB01030","DB00773","ACH-000817","haematopoietic_and_lymphoid",-6.06258072050602,0,0.21140818297863
"13518","TOPOTECAN HYDROCHLORIDE","Vepesid J","DB01030","DB00773","ACH-000555","kidney",0.532863101529107,1,0.18548695743084
"13519","TOPOTECAN HYDROCHLORIDE","Vepesid J","DB01030","DB00773","ACH-000433","kidney",-1.46121007047027,0,0.0863629207015037
"13520","TOPOTECAN HYDROCHLORIDE","Vepesid J","DB01030","DB00773","ACH-000090","prostate",-3.08713145212221,0,0.211099714040756
"13521","TOPOTECAN HYDROCHLORIDE","Vepesid J","DB01030","DB00773","ACH-000969","large_intestine",-2.60266160486781,0,0.211982473731041
"13522","Zanosar","Vepesid J","DB00428","DB00773","ACH-000900","lung",-50.3177602699983,0,0.181667849421501
"13523","Zanosar","Vepesid J","DB00428","DB00773","ACH-000463","lung",-33.3139349467095,0,0.174963608384132
"13524","Zanosar","Vepesid J","DB00428","DB00773","ACH-001190","skin",-25.7052561797744,0,0.203033819794655
"13525","Zanosar","Vepesid J","DB00428","DB00773","ACH-000971","large_intestine",-29.4282218535289,0,0.163205832242966
"13526","Zanosar","Vepesid J","DB00428","DB00773","ACH-000615","skin",-8.85047947121507,0,0.181159690022469
"13527","Zanosar","Vepesid J","DB00428","DB00773","ACH-000046","kidney",-48.2358250481238,0,0.137747466564178
"13528","Zanosar","Vepesid J","DB00428","DB00773","ACH-000273","brain",-24.7797038504456,0,0.128452092409134
"13529","Zanosar","Vepesid J","DB00428","DB00773","ACH-000001","ovary",-49.3482810034979,0,0.178539291024208
"13530","Zanosar","Vepesid J","DB00428","DB00773","ACH-000148","breast",-8.51081569378525,0,0.137832432985306
"13531","Zanosar","Vepesid J","DB00428","DB00773","ACH-000696","ovary",-32.4228635308638,0,0.161569446325302
"13532","Zanosar","Vepesid J","DB00428","DB00773","ACH-000969","large_intestine",-11.6018162557542,0,0.174286380410194
"13533","Zanosar","Vepesid J","DB00428","DB00773","ACH-000428","kidney",-22.6486142519274,0,0.24103519320488
"13534","Sorafenib","Vepesid J","DB00398","DB00773","ACH-000655","brain",-3.90757139388206,0,0.240920692682266
"13535","Sorafenib","Vepesid J","DB00398","DB00773","ACH-000367","lung",-0.272452535544782,0,0.283675670623779
"13536","Sorafenib","Vepesid J","DB00398","DB00773","ACH-000148","breast",-4.01355941652714,0,0.262050956487656
"13537","Sorafenib","etoposide","DB00398","DB00773","ACH-000008","skin",-15.51313523415,0,0.245933249592781
"13538","Lapatinib","Vepesid J","DB01259","DB00773","ACH-000504","brain",0.562328568454068,1,0.320737987756729
"13539","Lapatinib","Vepesid J","DB01259","DB00773","ACH-000148","breast",-11.6543273136002,0,0.350438863039017
"13540","Lapatinib","Vepesid J","DB01259","DB00773","ACH-000696","ovary",-7.2142341077973,0,0.372830122709274
"13541","Lapatinib","Vepesid J","DB01259","DB00773","ACH-000433","kidney",3.57271918307371,1,0.289277076721191
"13542","Lapatinib","Vepesid J","DB01259","DB00773","ACH-000997","large_intestine",-3.00659122724239,0,0.31019926071167
"13543","Lapatinib","etoposide","DB01259","DB00773","ACH-000915","skin",-2.3758063674645,0,0.316349774599075
"13544","carmustine","Vepesid J","DB00262","DB00773","ACH-000504","brain",-8.83837653554444,0,0.261936604976654
"13545","carmustine","Vepesid J","DB00262","DB00773","ACH-001190","skin",-8.08533145048923,0,0.238083735108375
"13546","carmustine","Vepesid J","DB00262","DB00773","ACH-000971","large_intestine",-22.712976910112,0,0.211647480726242
"13547","carmustine","Vepesid J","DB00262","DB00773","ACH-000655","brain",-9.0433579129422,0,0.254467725753784
"13548","carmustine","Vepesid J","DB00262","DB00773","ACH-000273","brain",-18.0900015301817,0,0.246733948588371
"13549","carmustine","Vepesid J","DB00262","DB00773","ACH-000750","skin",-2.33202285019452,0,0.234369724988937
"13550","cyclophosphamide","Vepesid J","DB00531","DB00773","ACH-000463","lung",-30.7480460578207,0,0.171844989061356
"13551","cyclophosphamide","Vepesid J","DB00531","DB00773","ACH-000971","large_intestine",-48.2572947191438,0,0.161381855607033
"13552","cyclophosphamide","Vepesid J","DB00531","DB00773","ACH-000615","skin",-25.2661815156947,0,0.141553685069084
"13553","cyclophosphamide","Vepesid J","DB00531","DB00773","ACH-000273","brain",-38.04800040416,0,0.138384461402893
"13554","cyclophosphamide","Vepesid J","DB00531","DB00773","ACH-000552","large_intestine",-23.6522441481297,0,0.169103652238846
"13555","cyclophosphamide","Vepesid J","DB00531","DB00773","ACH-000148","breast",-10.8902324646709,0,0.148739457130432
"13556","cyclophosphamide","Vepesid J","DB00531","DB00773","ACH-000147","breast",-41.888365566107,0,0.194098606705666
"13557","cyclophosphamide","Vepesid J","DB00531","DB00773","ACH-000696","ovary",-36.874085753086,0,0.149030581116676
"13558","cyclophosphamide","Vepesid J","DB00531","DB00773","ACH-000433","kidney",-44.6548158930321,0,0.163628160953522
"13559","cyclophosphamide","Vepesid J","DB00531","DB00773","ACH-000997","large_intestine",-54.3530828918712,0,0.158372327685356
"13560","NSC-127716","Vepesid J","DB01262","DB00773","ACH-000463","lung",-7.58711747865634,0,0.376088470220566
"13561","NSC-127716","Vepesid J","DB01262","DB00773","ACH-000376","brain",0.767157966661187,1,0.333478718996048
"13562","NSC-127716","Vepesid J","DB01262","DB00773","ACH-000971","large_intestine",3.26237612710021,1,0.274581104516983
"13563","NSC-127716","Vepesid J","DB01262","DB00773","ACH-000655","brain",-3.81289804879208,0,0.315066277980804
"13564","NSC-127716","Vepesid J","DB01262","DB00773","ACH-000001","ovary",-2.71870745782656,0,0.236507445573807
"13565","NSC-127716","Vepesid J","DB01262","DB00773","ACH-000861","lung",-1.66701037704638,0,0.29803603887558
"13566","NSC-127716","Vepesid J","DB01262","DB00773","ACH-000552","large_intestine",3.55598664310794,1,0.34087210893631
"13567","NSC-127716","Vepesid J","DB01262","DB00773","ACH-000555","kidney",-4.89156751774367,0,0.330960363149643
"13568","NSC-127716","Vepesid J","DB01262","DB00773","ACH-000696","ovary",0.772701212726331,1,0.328543365001678
"13569","NSC-127716","Vepesid J","DB01262","DB00773","ACH-000090","prostate",-2.78667335091582,0,0.362735718488693
"13570","NSC733504","Vepesid J","DB01590","DB00773","ACH-000463","lung",1.65702065333467,1,0.425327897071838
"13571","NSC733504","Vepesid J","DB01590","DB00773","ACH-000811","ovary",-4.46543597073705,0,0.376160830259323
"13572","NSC733504","Vepesid J","DB01590","DB00773","ACH-000046","kidney",4.60573752474573,1,0.366533517837524
"13573","NSC733504","Vepesid J","DB01590","DB00773","ACH-000273","brain",1.67749395349908,1,0.400528192520142
"13574","NSC733504","Vepesid J","DB01590","DB00773","ACH-000148","breast",3.44098802530094,1,0.485808789730072
"13575","NSC733504","Vepesid J","DB01590","DB00773","ACH-000849","breast",-5.44875670697871,0,0.421864569187164
"13576","NSC733504","Vepesid J","DB01590","DB00773","ACH-000706","lung",5.65975193260266,1,0.365145832300186
"13577","NSC733504","Vepesid J","DB01590","DB00773","ACH-000969","large_intestine",-3.72439147492144,0,0.32141387462616
"13578","NSC733504","Vepesid J","DB01590","DB00773","ACH-000428","kidney",3.18027565863891,1,0.452181547880173
"13579","5-Aminolevulinic acid hydrochloride","Vepesid J","DB00855","DB00773","ACH-000504","brain",-5.43422216364139,0,0.202703878283501
"13580","5-Aminolevulinic acid hydrochloride","Vepesid J","DB00855","DB00773","ACH-000463","lung",-17.8813631414989,0,0.243796095252037
"13581","5-Aminolevulinic acid hydrochloride","Vepesid J","DB00855","DB00773","ACH-000811","ovary",-4.65227014945765,0,0.195192277431488
"13582","5-Aminolevulinic acid hydrochloride","Vepesid J","DB00855","DB00773","ACH-000477","skin",-9.61906456122181,0,0.217835381627083
"13583","5-Aminolevulinic acid hydrochloride","Vepesid J","DB00855","DB00773","ACH-000046","kidney",-34.4104629845615,0,0.166219845414162
"13584","5-Aminolevulinic acid hydrochloride","Vepesid J","DB00855","DB00773","ACH-000861","lung",-18.2089774997739,0,0.210949376225471
"13585","5-Aminolevulinic acid hydrochloride","Vepesid J","DB00855","DB00773","ACH-000750","skin",-7.18700145670489,0,0.214113518595695
"13586","5-Aminolevulinic acid hydrochloride","Vepesid J","DB00855","DB00773","ACH-000969","large_intestine",-5.07953686541954,0,0.196015939116478
"13587","ADM hydrochloride","Vepesid J","DB00445","DB00773","ACH-000288","breast",0.504073567418229,1,0.275575309991836
"13588","ADM hydrochloride","Vepesid J","DB00445","DB00773","ACH-000651","large_intestine",-3.88368906855723,0,0.187526747584343
"13589","ADM hydrochloride","Vepesid J","DB00445","DB00773","ACH-000615","skin",-7.52474299085674,0,0.280361115932465
"13590","ADM hydrochloride","Vepesid J","DB00445","DB00773","ACH-000273","brain",-3.1763395476361,0,0.250077962875366
"13591","ADM hydrochloride","Vepesid J","DB00445","DB00773","ACH-001151","ovary",1.69443457617442,1,0.236421465873718
"13592","ADM hydrochloride","Vepesid J","DB00445","DB00773","ACH-000343","lung",6.83724172691271,1,0.226499885320663
"13593","ADM hydrochloride","Vepesid J","DB00445","DB00773","ACH-000997","large_intestine",-0.338174565332348,0,0.270695388317108
"13594","NSC256439","Vepesid J","DB01177","DB00773","ACH-000504","brain",0.637472186839385,1,0.326113373041153
"13595","NSC256439","Vepesid J","DB01177","DB00773","ACH-000477","skin",-1.27297938173783,0,0.419262230396271
"13596","NSC256439","Vepesid J","DB01177","DB00773","ACH-000288","breast",-0.338988103484351,0,0.436882555484772
"13597","NSC256439","Vepesid J","DB01177","DB00773","ACH-000655","brain",-5.42852861841887,0,0.353052109479904
"13598","NSC256439","Vepesid J","DB01177","DB00773","ACH-000615","skin",-9.28894317143731,0,0.319323092699051
"13599","NSC256439","Vepesid J","DB01177","DB00773","ACH-000273","brain",-1.14113113943135,0,0.294619143009186
"13600","NSC256439","Vepesid J","DB01177","DB00773","ACH-001151","ovary",1.14809247297078,1,0.333581030368805
"13601","NSC256439","Vepesid J","DB01177","DB00773","ACH-000343","lung",3.18461408540734,1,0.329182505607605
"13602","NSC256439","Vepesid J","DB01177","DB00773","ACH-000861","lung",-1.2329506856549,0,0.364884465932846
"13603","NSC256439","Vepesid J","DB01177","DB00773","ACH-000579","skin",1.89593761317819,1,0.354719012975693
"13604","NSC256439","Vepesid J","DB01177","DB00773","ACH-000750","skin",-0.384018229102167,0,0.281538873910904
"13605","NSC256439","Vepesid J","DB01177","DB00773","ACH-000817","haematopoietic_and_lymphoid",-0.658125642577927,0,0.263361573219299
"13606","NSC256439","Vepesid J","DB01177","DB00773","ACH-000428","kidney",-0.638494403499984,0,0.44760063290596
"13607","Veliparib","etoposide","DB07232","DB00773","ACH-000614","skin",-1.26378427146841,0,0.326270282268524
"13608","Veliparib","etoposide","DB07232","DB00773","ACH-000750","skin",5.81600054319883,1,0.239176511764526
"13609","Erlotinib","etoposide","DB00530","DB00773","ACH-000450","skin",-1.75996931150495,0,0.427774757146835
"13610","Erlotinib","etoposide","DB00530","DB00773","ACH-000915","skin",8.44443009505691,1,0.421069115400314
"13611","gemcitabine","etoposide","DB00441","DB00773","ACH-000788","skin",-6.43785611379587,0,0.35090047121048
"13612","gemcitabine","etoposide","DB00441","DB00773","ACH-000219","skin",18.8801355585191,1,0.413087844848633
"13613","gemcitabine","etoposide","DB00441","DB00773","ACH-000450","skin",13.2508618935538,1,0.329852372407913
"13614","gemcitabine","etoposide","DB00441","DB00773","ACH-000915","skin",-10.2606980818337,0,0.229139044880867
"13615","gemcitabine","etoposide","DB00441","DB00773","ACH-000572","skin",-26.919244029087,0,0.372917205095291
"13616","gemcitabine","etoposide","DB00441","DB00773","ACH-000987","skin",-25.4969321773072,0,0.303849637508392
"13617","49843-98-3","etoposide","DB13978","DB00773","ACH-000348","skin",-12.4923185093076,0,0.373368203639984
"13618","49843-98-3","etoposide","DB13978","DB00773","ACH-000615","skin",14.7272115691271,1,0.287121713161469
"13619","49843-98-3","etoposide","DB13978","DB00773","ACH-000614","skin",5.20071402175923,1,0.357791662216187
"13620","49843-98-3","etoposide","DB13978","DB00773","ACH-000750","skin",-1.9311555343336,0,0.231589302420616
"13621","TCS JNK 5a","etoposide","DB07217","DB00773","ACH-001190","skin",-9.98479479219398,0,0.36129441857338
"13622","TCS JNK 5a","etoposide","DB07217","DB00773","ACH-000788","skin",9.31706066315972,1,0.468983799219131
"13623","TCS JNK 5a","etoposide","DB07217","DB00773","ACH-000644","skin",1.34642095986244,1,0.389294236898422
"13624","TCS JNK 5a","etoposide","DB07217","DB00773","ACH-000614","skin",5.47729527152137,1,0.446686625480652
"13625","TCS JNK 5a","etoposide","DB07217","DB00773","ACH-000579","skin",6.14086106841319,1,0.464725464582443
"13626","TCS JNK 5a","etoposide","DB07217","DB00773","ACH-000987","skin",-4.24490274528186,0,0.540258228778839
"13627","Midostaurin","etoposide","DB06595","DB00773","ACH-000304","skin",-7.94296578042017,0,0.400565266609192
"13628","Midostaurin","etoposide","DB06595","DB00773","ACH-000425","skin",-18.1259514259887,0,0.443700641393661
"13629","Midostaurin","etoposide","DB06595","DB00773","ACH-000219","skin",-1.01462878910354,0,0.475756913423538
"13630","Midostaurin","etoposide","DB06595","DB00773","ACH-000614","skin",7.97202065152454,1,0.471063017845154
"13631","Midostaurin","etoposide","DB06595","DB00773","ACH-000915","skin",-4.60704333019113,0,0.357970356941223
"13632","Midostaurin","etoposide","DB06595","DB00773","ACH-000401","skin",-34.4058656321219,0,0.300316125154495
"13633","nilutamide","etoposide","DB00665","DB00773","ACH-000304","skin",-2.83878709987451,0,0.313157469034195
"13634","nilutamide","etoposide","DB00665","DB00773","ACH-000348","skin",-7.08554401640163,0,0.38308584690094
"13635","nilutamide","etoposide","DB00665","DB00773","ACH-000788","skin",-32.6704511559509,0,0.405551493167877
"13636","nilutamide","etoposide","DB00665","DB00773","ACH-000425","skin",-10.5822508459308,0,0.353889614343643
"13637","nilutamide","etoposide","DB00665","DB00773","ACH-000615","skin",5.72312347129421,1,0.26940456032753
"13638","nilutamide","etoposide","DB00665","DB00773","ACH-000614","skin",-0.946806146498995,0,0.377953559160232
"13639","nilutamide","etoposide","DB00665","DB00773","ACH-000750","skin",-7.6284256117388,0,0.282419860363007
"13640","nilutamide","etoposide","DB00665","DB00773","ACH-000987","skin",3.91403497790327,1,0.391916960477829
"13641","SNS-032","etoposide","DB05969","DB00773","ACH-000008","skin",-2.40614882517437,0,0.469586253166199
"13642","SNS-032","etoposide","DB05969","DB00773","ACH-000348","skin",-1.72152452671717,0,0.41673669219017
"13643","841290-80-0","etoposide","DB07159","DB00773","ACH-000968","skin",28.7606240430502,1,0.661543011665344
"13644","841290-80-0","etoposide","DB07159","DB00773","ACH-000572","skin",9.61017588870006,1,0.617553472518921
"13645","Bexarotene","etoposide","DB00307","DB00773","ACH-000219","skin",1.90081421151792,1,0.48191711306572
"13646","Bexarotene","etoposide","DB00307","DB00773","ACH-000987","skin",15.0779674301763,1,0.578181147575378
"13647","Decitabine","etoposide","DB01262","DB00773","ACH-000008","skin",5.90839206197229,1,0.293785035610199
"13648","Decitabine","etoposide","DB01262","DB00773","ACH-000968","skin",-5.77409229607455,0,0.41480416059494
"13649","docetaxel","Vepesid J","DB01248","DB00773","ACH-000463","lung",-11.6348291129187,0,0.277754336595535
"13650","docetaxel","Vepesid J","DB01248","DB00773","ACH-000001","ovary",-6.49921084622193,0,0.212021723389625
"13651","docetaxel","Vepesid J","DB01248","DB00773","ACH-000966","ovary",-0.83606122038759,0,0.30491092801094
"13652","docetaxel","Vepesid J","DB01248","DB00773","ACH-000552","large_intestine",-6.09104043561366,0,0.300978511571884
"13653","docetaxel","Vepesid J","DB01248","DB00773","ACH-000367","lung",-7.06592363863145,0,0.312049895524979
"13654","docetaxel","Vepesid J","DB01248","DB00773","ACH-000147","breast",-6.92350742067507,0,0.30683359503746
"13655","docetaxel","Vepesid J","DB01248","DB00773","ACH-000696","ovary",-15.998204071878,0,0.253756135702133
"13656","docetaxel","Vepesid J","DB01248","DB00773","ACH-000428","kidney",0.320429376157883,1,0.327334582805633
"13657","docetaxel","etoposide","DB01248","DB00773","ACH-000450","skin",-23.8811980028368,0,0.349171251058578
"13658","docetaxel","etoposide","DB01248","DB00773","ACH-000401","skin",-28.1906423455736,0,0.239267185330391
"13659","Dovitinib","etoposide","DB05928","DB00773","ACH-000615","skin",8.54872601774887,1,0.653295636177063
"13660","Fingolimod","etoposide","DB08868","DB00773","ACH-000750","skin",22.1832244527018,1,0.201228901743889
"13661","Fingolimod","etoposide","DB08868","DB00773","ACH-000730","skin",-9.88306334602078,0,0.197273075580597
"13662","Lenalidomide","etoposide","DB00480","DB00773","ACH-000304","skin",-6.33492085836837,0,0.250174224376678
"13663","Lenalidomide","etoposide","DB00480","DB00773","ACH-001190","skin",-8.15975823905877,0,0.267959028482437
"13664","Lenalidomide","etoposide","DB00480","DB00773","ACH-000219","skin",15.4019901840451,1,0.407492905855179
"13665","Lenalidomide","etoposide","DB00480","DB00773","ACH-000750","skin",-21.8592492217009,0,0.223380640149116
