"","Drug1","Drug2","Drug1_ID","Drug2_ID","DepMap_ID","Tissue","Loewe.score","Actuals","Proba"
"18451","Fulvestrant","CHEMBL277800","DB00947","DB00631","ACH-000148","breast",-13.077670634424,0,0.230321511626244
"18452","Fulvestrant","CHEMBL277800","DB00947","DB00631","ACH-000147","breast",-1.61087083159447,0,0.313895761966705
"18453","Fulvestrant","CHEMBL277800","DB00947","DB00631","ACH-000706","lung",-7.37300886542166,0,0.261570364236832
"18454","Fulvestrant","CHEMBL277800","DB00947","DB00631","ACH-000090","prostate",-7.91934405989105,0,0.246799692511559
"18455","6-Mercaptopurine","CHEMBL277800","DB01033","DB00631","ACH-000681","lung",-2.21460267706378,0,0.107576839625835
"18456","6-Mercaptopurine","CHEMBL277800","DB01033","DB00631","ACH-000825","lung",-8.1245208795193,0,0.153267756104469
"18457","6-Mercaptopurine","CHEMBL277800","DB01033","DB00631","ACH-000817","haematopoietic_and_lymphoid",-8.31224365182112,0,0.185541391372681
"18458","6-Mercaptopurine","CHEMBL277800","DB01033","DB00631","ACH-000367","lung",-0.982786588910471,0,0.109270468354225
"18459","6-Mercaptopurine","CHEMBL277800","DB01033","DB00631","ACH-000730","skin",-22.4145186276643,0,0.289295107126236
"18460","thalidomide","CHEMBL277800","DB01041","DB00631","ACH-000288","breast",-12.7119728207552,0,0.199793875217438
"18461","thalidomide","CHEMBL277800","DB01041","DB00631","ACH-000425","skin",-3.03195250224999,0,0.309960305690765
"18462","thalidomide","CHEMBL277800","DB01041","DB00631","ACH-000655","brain",-2.24904921821192,0,0.152915358543396
"18463","thalidomide","CHEMBL277800","DB01041","DB00631","ACH-000046","kidney",-37.4637111920274,0,0.147436812520027
"18464","thalidomide","CHEMBL277800","DB01041","DB00631","ACH-000273","brain",3.30129111076529,1,0.219924867153168
"18465","thalidomide","CHEMBL277800","DB01041","DB00631","ACH-000966","ovary",0.102700715228629,1,0.233142986893654
"18466","thalidomide","CHEMBL277800","DB01041","DB00631","ACH-000861","lung",-63.3068987701242,0,0.284459054470062
"18467","thalidomide","CHEMBL277800","DB01041","DB00631","ACH-000552","large_intestine",-0.684658539951323,0,0.36404338479042
"18468","thalidomide","CHEMBL277800","DB01041","DB00631","ACH-000579","skin",-4.52730228190923,0,0.199813574552536
"18469","thalidomide","CHEMBL277800","DB01041","DB00631","ACH-000232","brain",-1.95839189275916,0,0.241620317101478
"18470","thalidomide","CHEMBL277800","DB01041","DB00631","ACH-000090","prostate",-11.7319651509437,0,0.278713285923004
"18471","Quinacrine hydrochloride","CHEMBL277800","DB01103","DB00631","ACH-001151","ovary",-0.587230686972708,0,0.255857795476913
"18472","Quinacrine hydrochloride","CHEMBL277800","DB01103","DB00631","ACH-000552","large_intestine",-3.79110697691539,0,0.325930088758469
"18473","Quinacrine hydrochloride","CHEMBL277800","DB01103","DB00631","ACH-000750","skin",-0.434776774611737,0,0.113873586058617
"18474","Quinacrine hydrochloride","CHEMBL277800","DB01103","DB00631","ACH-000367","lung",-6.3980229261946,0,0.146500870585442
"18475","Quinacrine hydrochloride","CHEMBL277800","DB01103","DB00631","ACH-000768","breast",3.62440178998088,1,0.141988307237625
"18476","Quinacrine hydrochloride","CHEMBL277800","DB01103","DB00631","ACH-000997","large_intestine",-6.48370875729906,0,0.151784300804138
"18477","Quinacrine hydrochloride","CHEMBL277800","DB01103","DB00631","ACH-000428","kidney",0.723473868442902,1,0.20031327009201
"18478","IMIQUIMOD","CHEMBL277800","DB00724","DB00631","ACH-000425","skin",2.76841996651375,1,0.3698690533638
"18479","IMIQUIMOD","CHEMBL277800","DB00724","DB00631","ACH-001151","ovary",-3.93632937264387,0,0.347007036209106
"18480","IMIQUIMOD","CHEMBL277800","DB00724","DB00631","ACH-000617","ovary",-0.442135981159577,0,0.166800692677498
"18481","IMIQUIMOD","CHEMBL277800","DB00724","DB00631","ACH-000090","prostate",-4.89569987120792,0,0.355779111385345
"18482","IMIQUIMOD","CHEMBL277800","DB00724","DB00631","ACH-000428","kidney",3.94838045660647,1,0.264794796705246
"18483","carmustine","CHEMBL277800","DB00262","DB00631","ACH-000651","large_intestine",-0.512262862840508,0,0.246820867061615
"18484","ifosfamide","CHEMBL277800","DB01181","DB00631","ACH-000001","ovary",-3.09243042748932,0,0.214666128158569
"18485","ifosfamide","CHEMBL277800","DB01181","DB00631","ACH-000966","ovary",2.4602221957194,1,0.188544943928719
"18486","ifosfamide","CHEMBL277800","DB01181","DB00631","ACH-000147","breast",-4.11918571641036,0,0.295199304819107
"18487","ifosfamide","CHEMBL277800","DB01181","DB00631","ACH-000849","breast",0.499715810889394,1,0.201383113861084
"18488","ifosfamide","CHEMBL277800","DB01181","DB00631","ACH-000019","breast",-2.69904350609127,0,0.114827245473862
"18489","ifosfamide","CHEMBL277800","DB01181","DB00631","ACH-000433","kidney",-36.7459814172629,0,0.0567086413502693
"18490","amifostine","CHEMBL277800","DB01143","DB00631","ACH-000343","lung",-18.7393347001507,0,0.164666518568993
"18491","amifostine","CHEMBL277800","DB01143","DB00631","ACH-000579","skin",-3.22093032905727,0,0.27655753493309
"18492","amifostine","CHEMBL277800","DB01143","DB00631","ACH-000969","large_intestine",-16.4794417120854,0,0.299513310194016
"18493","amifostine","CHEMBL277800","DB01143","DB00631","ACH-000428","kidney",7.91261317483111,1,0.283698111772537
"18494","Ixabepilone","CHEMBL277800","DB04845","DB00631","ACH-000046","kidney",-0.581034336652926,0,0.0911611393094062
"18495","Ixabepilone","CHEMBL277800","DB04845","DB00631","ACH-000273","brain",-2.16268623937444,0,0.0842571780085563
"18496","Ixabepilone","CHEMBL277800","DB04845","DB00631","ACH-000966","ovary",-12.6251874386368,0,0.0990624725818634
"18497","Ixabepilone","CHEMBL277800","DB04845","DB00631","ACH-000861","lung",0.594730701656318,1,0.109256848692894
"18498","Ixabepilone","CHEMBL277800","DB04845","DB00631","ACH-000232","brain",-13.4266938878948,0,0.108344785869121
"18499","Ixabepilone","CHEMBL277800","DB04845","DB00631","ACH-000090","prostate",-17.8280733596773,0,0.129884079098701
"18500","Ixabepilone","CHEMBL277800","DB04845","DB00631","ACH-000428","kidney",-7.01289292929913,0,0.191041767597198
"18501","Zanosar","CHEMBL277800","DB00428","DB00631","ACH-000463","lung",-0.559405928147571,0,0.2577123939991
"18502","5-Aminolevulinic acid hydrochloride","CHEMBL277800","DB00855","DB00631","ACH-000651","large_intestine",1.26321525098578,1,0.221126407384872
"18503","5-Aminolevulinic acid hydrochloride","CHEMBL277800","DB00855","DB00631","ACH-000817","haematopoietic_and_lymphoid",6.95046684036401,1,0.333524107933044
"18504","5-Aminolevulinic acid hydrochloride","CHEMBL277800","DB00855","DB00631","ACH-000768","breast",1.8803012583582,1,0.161499440670013
"18505","5-Aminolevulinic acid hydrochloride","CHEMBL277800","DB00855","DB00631","ACH-000147","breast",-6.71358130899144,0,0.349571287631989
"18506","5-Aminolevulinic acid hydrochloride","CHEMBL277800","DB00855","DB00631","ACH-000706","lung",-4.36093320981609,0,0.302392989397049
"18507","Procarbazine hydrochloride","CHEMBL277800","DB01168","DB00631","ACH-000001","ovary",-3.04375240808004,0,0.258663028478622
"18508","Procarbazine hydrochloride","CHEMBL277800","DB01168","DB00631","ACH-000649","kidney",-2.80152882660062,0,0.220007941126823
"18509","Procarbazine hydrochloride","CHEMBL277800","DB01168","DB00631","ACH-001151","ovary",0.307201586864583,1,0.315849900245667
"18510","Procarbazine hydrochloride","CHEMBL277800","DB01168","DB00631","ACH-000343","lung",-11.9138403546391,0,0.145255833864212
"18511","Procarbazine hydrochloride","CHEMBL277800","DB01168","DB00631","ACH-000555","kidney",-1.31474888065777,0,0.230090543627739
"18512","Procarbazine hydrochloride","CHEMBL277800","DB01168","DB00631","ACH-000849","breast",-4.7768210112605,0,0.243802756071091
"18513","Procarbazine hydrochloride","CHEMBL277800","DB01168","DB00631","ACH-000433","kidney",-18.2710389986361,0,0.0763458237051963
"18514","NSC256439","CHEMBL277800","DB01177","DB00631","ACH-000655","brain",-5.1271365578719,0,0.0747233778238296
"18515","NSC256439","CHEMBL277800","DB01177","DB00631","ACH-000343","lung",0.863568632738525,1,0.0917480960488319
"18516","NSC256439","CHEMBL277800","DB01177","DB00631","ACH-000579","skin",1.27259221624985,1,0.141223534941673
"18517","NSC256439","CHEMBL277800","DB01177","DB00631","ACH-000817","haematopoietic_and_lymphoid",-33.4968965641754,0,0.112918317317963
"18518","NSC256439","CHEMBL277800","DB01177","DB00631","ACH-000696","ovary",4.96417592132927,1,0.109354831278324
"18519","NSC256439","CHEMBL277800","DB01177","DB00631","ACH-000730","skin",-9.8421270775025,0,0.162759855389595
"18520","NSC256439","CHEMBL277800","DB01177","DB00631","ACH-000997","large_intestine",2.16554236909833,1,0.14972873032093
"18521","CHEMBL17639","Gefitinib","DB00242","DB00317","ACH-000651","large_intestine",7.37673569476348,1,0.359418511390686
"18522","Tamoxifen citrate","Gefitinib","DB00675","DB00317","ACH-000028","breast",1.29413931980542,1,0.551382064819336
"18523","Tamoxifen citrate","Gefitinib","DB00675","DB00317","ACH-001190","skin",-1.97537483933909,0,0.379013299942017
"18524","Tamoxifen citrate","Gefitinib","DB00675","DB00317","ACH-000811","ovary",-5.60479111749334,0,0.404488503932953
"18525","Tamoxifen citrate","Gefitinib","DB00675","DB00317","ACH-000477","skin",-12.3188843209882,0,0.491371512413025
"18526","Tamoxifen citrate","Gefitinib","DB00675","DB00317","ACH-000971","large_intestine",-3.35740379159948,0,0.210464879870415
"18527","Tamoxifen citrate","Gefitinib","DB00675","DB00317","ACH-000273","brain",0.937088779978097,1,0.407258749008179
"18528","Tamoxifen citrate","Gefitinib","DB00675","DB00317","ACH-000861","lung",-2.65531653186213,0,0.382036656141281
"18529","Azacytidine, 5-","Gefitinib","DB00928","DB00317","ACH-000349","breast",-1.85683782298725,0,0.365425169467926
"18530","Azacytidine, 5-","Gefitinib","DB00928","DB00317","ACH-000568","breast",-5.25701793464814,0,0.188105627894401
"18531","Azacytidine, 5-","Gefitinib","DB00928","DB00317","ACH-000783","breast",-10.7447658618354,0,0.424328804016113
"18532","Azacytidine, 5-","Gefitinib","DB00928","DB00317","ACH-000504","brain",2.64557719634684,1,0.497908741235733
"18533","Azacytidine, 5-","Gefitinib","DB00928","DB00317","ACH-000900","lung",2.90056281736924,1,0.476923853158951
"18534","Azacytidine, 5-","Gefitinib","DB00928","DB00317","ACH-001190","skin",3.15480180745036,1,0.370375692844391
"18535","Azacytidine, 5-","Gefitinib","DB00928","DB00317","ACH-000811","ovary",0.886343011203951,1,0.413391441106796
"18536","Azacytidine, 5-","Gefitinib","DB00928","DB00317","ACH-000425","skin",-3.19862371578644,0,0.568261742591858
"18537","Azacytidine, 5-","Gefitinib","DB00928","DB00317","ACH-001151","ovary",4.86682611365319,1,0.429684221744537
"18538","Azacytidine, 5-","Gefitinib","DB00928","DB00317","ACH-000966","ovary",5.73127712324811,1,0.549238920211792
"18539","Azacytidine, 5-","Gefitinib","DB00928","DB00317","ACH-000861","lung",2.8739076659177,1,0.387340277433395
"18540","Azacytidine, 5-","Gefitinib","DB00928","DB00317","ACH-000367","lung",5.12915117540641,1,0.533793866634369
"18541","Azacytidine, 5-","Gefitinib","DB00928","DB00317","ACH-000617","ovary",1.14617418399494,1,0.435560703277588
"18542","Azacytidine, 5-","Gefitinib","DB00928","DB00317","ACH-000706","lung",-1.27088970334005,0,0.399508863687515
"18543","Azacytidine, 5-","Gefitinib","DB00928","DB00317","ACH-000997","large_intestine",1.54504779882569,1,0.367576450109482
"18544","Sunitinib","Gefitinib","DB01268","DB00317","ACH-000477","skin",4.53713529767262,1,0.479332476854324
"18545","Sunitinib","Gefitinib","DB01268","DB00317","ACH-000655","brain",-3.2659589783708,0,0.376662313938141
"18546","Sunitinib","Gefitinib","DB01268","DB00317","ACH-000615","skin",1.54311040445067,1,0.384675443172455
"18547","Sunitinib","Gefitinib","DB01268","DB00317","ACH-000681","lung",-0.159246762893683,0,0.493505775928497
"18548","Sunitinib","Gefitinib","DB01268","DB00317","ACH-000861","lung",-0.473450032006901,0,0.357936918735504
"18549","Sunitinib","Gefitinib","DB01268","DB00317","ACH-000750","skin",-3.87779355789545,0,0.336230933666229
"18550","Sunitinib","Gefitinib","DB01268","DB00317","ACH-000817","haematopoietic_and_lymphoid",6.76318196189672,1,0.273331224918365
"18551","Sunitinib","Gefitinib","DB01268","DB00317","ACH-000232","brain",6.55141208600643,1,0.374978840351105
"18552","Sunitinib","Gefitinib","DB01268","DB00317","ACH-000696","ovary",-3.49894816231503,0,0.468170285224914
"18553","Sunitinib","Gefitinib","DB01268","DB00317","ACH-000849","breast",-4.68434321445745,0,0.436560332775116
"18554","Sunitinib","Gefitinib","DB01268","DB00317","ACH-000730","skin",-3.6150314307633,0,0.3669413626194
"18555","Sunitinib","Gefitinib","DB01268","DB00317","ACH-000997","large_intestine",-4.51821266737609,0,0.265632748603821
"18556","Sunitinib","Gefitinib","DB01268","DB00317","ACH-000090","prostate",-5.39569577031477,0,0.541370093822479
"18557","Vorinostat","Gefitinib","DB02546","DB00317","ACH-000811","ovary",-4.40926589385662,0,0.427567481994629
"18558","Vorinostat","Gefitinib","DB02546","DB00317","ACH-000477","skin",5.2647185613762,1,0.48266014456749
"18559","Vorinostat","Gefitinib","DB02546","DB00317","ACH-000934","breast",-7.91956158935492,0,0.359592109918594
"18560","Vorinostat","Gefitinib","DB02546","DB00317","ACH-000651","large_intestine",-3.32829449700911,0,0.401240795850754
"18561","Vorinostat","Gefitinib","DB02546","DB00317","ACH-001151","ovary",1.37944210173508,1,0.466433554887772
"18562","Vorinostat","Gefitinib","DB02546","DB00317","ACH-000028","breast",-1.89120990994076,0,0.603766143321991
"18563","Vorinostat","Gefitinib","DB02546","DB00317","ACH-000148","breast",-0.978969527458183,0,0.494256138801575
"18564","Vorinostat","Gefitinib","DB02546","DB00317","ACH-000768","breast",12.643253678703,1,0.497153252363205
"18565","Vorinostat","Gefitinib","DB02546","DB00317","ACH-000759","breast",-13.4413413629822,0,0.318113565444946
"18566","Vorinostat","Gefitinib","DB02546","DB00317","ACH-000706","lung",2.27256611581758,1,0.521884918212891
"18567","Pralatrexate","Gefitinib","DB06813","DB00317","ACH-000825","lung",-0.863255501240219,0,0.393036961555481
"18568","Pralatrexate","Gefitinib","DB06813","DB00317","ACH-000552","large_intestine",-20.9250542723148,0,0.373377025127411
"18569","Pralatrexate","Gefitinib","DB06813","DB00317","ACH-000579","skin",0.657165792193735,1,0.360546439886093
"18570","Pralatrexate","Gefitinib","DB06813","DB00317","ACH-000232","brain",0.834572798750884,1,0.331620067358017
"18571","Pralatrexate","Gefitinib","DB06813","DB00317","ACH-000617","ovary",-2.94453039126443,0,0.35941955447197
"18572","Pralatrexate","Gefitinib","DB06813","DB00317","ACH-000433","kidney",2.90235279082962,1,0.438315033912659
"18573","CYTARABINE HYDROCHLORIDE","Gefitinib","DB00987","DB00317","ACH-000425","skin",-4.84957794503142,0,0.462589144706726
"18574","CYTARABINE HYDROCHLORIDE","Gefitinib","DB00987","DB00317","ACH-000651","large_intestine",-7.65441436492666,0,0.427022218704224
"18575","CYTARABINE HYDROCHLORIDE","Gefitinib","DB00987","DB00317","ACH-000046","kidney",2.60781176968545,1,0.479473203420639
"18576","CYTARABINE HYDROCHLORIDE","Gefitinib","DB00987","DB00317","ACH-001151","ovary",7.0870007002232,1,0.336315929889679
"18577","CYTARABINE HYDROCHLORIDE","Gefitinib","DB00987","DB00317","ACH-000681","lung",4.38619295825081,1,0.369674921035767
"18578","CYTARABINE HYDROCHLORIDE","Gefitinib","DB00987","DB00317","ACH-000825","lung",3.20102741427192,1,0.435081422328949
"18579","CYTARABINE HYDROCHLORIDE","Gefitinib","DB00987","DB00317","ACH-000551","haematopoietic_and_lymphoid",0.0703200189250014,1,0.290589481592178
"18580","CYTARABINE HYDROCHLORIDE","Gefitinib","DB00987","DB00317","ACH-000552","large_intestine",-10.2749528651943,0,0.405278205871582
"18581","CYTARABINE HYDROCHLORIDE","Gefitinib","DB00987","DB00317","ACH-000750","skin",-0.571363076482681,0,0.269480377435684
"18582","CYTARABINE HYDROCHLORIDE","Gefitinib","DB00987","DB00317","ACH-000367","lung",2.99403423673131,1,0.479498565196991
"18583","CYTARABINE HYDROCHLORIDE","Gefitinib","DB00987","DB00317","ACH-000232","brain",-1.34139949741324,0,0.31632986664772
"18584","CYTARABINE HYDROCHLORIDE","Gefitinib","DB00987","DB00317","ACH-000147","breast",2.06755111888929,1,0.372106850147247
"18585","CYTARABINE HYDROCHLORIDE","Gefitinib","DB00987","DB00317","ACH-000706","lung",1.64264241155457,1,0.409979999065399
"18586","hydroxyurea","Gefitinib","DB01005","DB00317","ACH-000376","brain",-0.277104868275219,0,0.172698512673378
"18587","hydroxyurea","Gefitinib","DB01005","DB00317","ACH-000273","brain",-3.87877664727819,0,0.213888555765152
"18588","hydroxyurea","Gefitinib","DB01005","DB00317","ACH-000343","lung",-14.9238029637505,0,0.241497173905373
"18589","hydroxyurea","Gefitinib","DB01005","DB00317","ACH-000551","haematopoietic_and_lymphoid",-7.9523588534958,0,0.139333561062813
"18590","hydroxyurea","Gefitinib","DB01005","DB00317","ACH-000617","ovary",-33.5367256963132,0,0.215013831853866
"18591","hydroxyurea","Gefitinib","DB01005","DB00317","ACH-000428","kidney",-23.3188802674874,0,0.292625963687897
"18592","7803-88-5","Gefitinib","DB01280","DB00317","ACH-000477","skin",-22.0925607592624,0,0.243525922298431
"18593","7803-88-5","Gefitinib","DB01280","DB00317","ACH-000288","breast",-11.4049595102013,0,0.150548592209816
"18594","7803-88-5","Gefitinib","DB01280","DB00317","ACH-000655","brain",-2.95684433474479,0,0.15995243191719
"18595","7803-88-5","Gefitinib","DB01280","DB00317","ACH-000615","skin",1.42421451394271,1,0.188594818115234
"18596","7803-88-5","Gefitinib","DB01280","DB00317","ACH-000768","breast",-11.595144880195,0,0.217025101184845
"18597","7803-88-5","Gefitinib","DB01280","DB00317","ACH-000696","ovary",-26.4245507304082,0,0.167830750346184
"18598","7803-88-5","Gefitinib","DB01280","DB00317","ACH-000019","breast",-5.07620848483369,0,0.210076466202736
"18599","7803-88-5","Gefitinib","DB01280","DB00317","ACH-000969","large_intestine",-18.8772041004498,0,0.233054906129837
"18600","7803-88-5","Gefitinib","DB01280","DB00317","ACH-000428","kidney",-10.5186905571681,0,0.260772854089737
